family,n,inst,p,ceiling,kind,param,regret_raw,regret_norm
ER(0.25),12,3,1,0.74323,avg,10,0.032079,0.083595
ER(0.25),12,3,1,0.74323,sweep,3,0.046049,0.000838
ER(0.25),12,3,1,0.74323,sweep,10,0.055744,0.034677
ER(0.25),12,3,1,0.74323,sweep,30,0.037767,0.076099
ER(0.25),12,3,1,0.74323,sweep,100,0.037767,0.057662
ER(0.25),12,3,1,0.74323,sweep,300,0.037767,0.083595
ER(0.25),12,3,3,0.888638,exact,0,0.101721,0.053773
ER(0.25),12,3,3,0.888638,rep,1,0.100919,0.053773
ER(0.25),12,3,3,0.888638,rep,2,0.125329,0.00367
ER(0.25),12,3,3,0.888638,rep,3,0.084705,0.053773
ER(0.25),12,3,3,0.888638,rep,4,0.115852,0.033548
ER(0.25),12,3,3,0.888638,rep,5,0.113679,0.029439
ER(0.25),12,3,3,0.888638,rep,6,0.094431,0.046421
ER(0.25),12,3,3,0.888638,rep,7,0.055724,0.13042
ER(0.25),12,3,3,0.888638,rep,8,0.082407,0.045449
ER(0.25),12,3,3,0.888638,rep,9,0.062218,0.029439
ER(0.25),12,3,3,0.888638,rep,10,0.084705,0.053773
ER(0.25),12,3,3,0.888638,avg,10,0.101721,0.044553
ER(0.25),12,3,3,0.888638,sweep,3,0.166581,0.00367
ER(0.25),12,3,3,0.888638,sweep,10,0.095575,0.029439
ER(0.25),12,3,3,0.888638,sweep,30,0.117296,0.033548
ER(0.25),12,3,3,0.888638,sweep,100,0.125329,0.053773
ER(0.25),12,3,3,0.888638,sweep,300,0.101721,0.053773
ER(0.25),12,4,1,0.769267,exact,0,0.030199,0.060661
ER(0.25),12,4,1,0.769267,rep,1,0.039428,0.045124
ER(0.25),12,4,1,0.769267,rep,2,0.062651,0.022568
ER(0.25),12,4,1,0.769267,rep,3,0.046881,0.09257
ER(0.25),12,4,1,0.769267,rep,4,0.039428,0.027357
ER(0.25),12,4,1,0.769267,rep,5,0.022244,0.061663
ER(0.25),12,4,1,0.769267,rep,6,0.046881,0.060661
ER(0.25),12,4,1,0.769267,rep,7,0.04847,0.010872
ER(0.25),12,4,1,0.769267,rep,8,0.060225,0.027357
ER(0.25),12,4,1,0.769267,rep,9,0.039428,0.027357
ER(0.25),12,4,1,0.769267,rep,10,0.022244,0.060661
ER(0.25),12,4,1,0.769267,avg,10,0.039428,0.09257
ER(0.25),12,4,1,0.769267,sweep,3,0.039428,0.021165
ER(0.25),12,4,1,0.769267,sweep,10,0.046881,0.038412
ER(0.25),12,4,1,0.769267,sweep,30,0.022244,0.060661
ER(0.25),12,4,1,0.769267,sweep,100,0.030199,0.052566
ER(0.25),12,4,1,0.769267,sweep,300,0.030199,0.060661
ER(0.25),12,4,3,0.856305,exact,0,0.052678,0.021567
ER(0.25),12,4,3,0.856305,rep,1,0.058082,0.021567
ER(0.25),12,4,3,0.856305,rep,2,0.063183,0.015633
ER(0.25),12,4,3,0.856305,rep,3,0.072106,0.012291
ER(0.25),12,4,3,0.856305,rep,4,0.070137,0.021567
ER(0.25),12,4,3,0.856305,rep,5,0.033673,0.021567
ER(0.25),12,4,3,0.856305,rep,6,0.073093,0.012291
ER(0.25),12,4,3,0.856305,rep,7,0.062778,0.012291
ER(0.25),12,4,3,0.856305,rep,8,0.084144,0.012291
ER(0.25),12,4,3,0.856305,rep,9,0.073093,0.021567
ER(0.25),12,4,3,0.856305,rep,10,0.007667,0.021567
ER(0.25),12,4,3,0.856305,avg,10,0.070137,0.021567
ER(0.25),12,4,3,0.856305,sweep,3,0.159123,0.005384
ER(0.25),12,4,3,0.856305,sweep,10,0.073149,0.005384
ER(0.25),12,4,3,0.856305,sweep,30,0.033673,0.021567
ER(0.25),12,4,3,0.856305,sweep,100,0.052678,0.021567
ER(0.25),12,4,3,0.856305,sweep,300,0.052678,0.021567
ER(0.25),12,5,1,0.793687,exact,0,0.030412,0.061494
ER(0.25),12,5,1,0.793687,rep,1,0.015727,0.01867
ER(0.25),12,5,1,0.793687,rep,2,0.021219,0.08439
ER(0.25),12,5,1,0.793687,rep,3,0.037328,0.01867
ER(0.25),12,5,1,0.793687,rep,4,0.033187,0.004078
ER(0.25),12,5,1,0.793687,rep,5,0.021225,0.00873
ER(0.25),12,5,1,0.793687,rep,6,0.05631,0.033695
ER(0.25),12,5,1,0.793687,rep,7,0.002018,0.035574
ER(0.25),12,5,1,0.793687,rep,8,0.037328,0.01867
ER(0.25),12,5,1,0.793687,rep,9,0.019766,0.038819
ER(0.25),12,5,1,0.793687,rep,10,0.021225,0.066123
ER(0.25),12,5,1,0.793687,avg,10,0.021219,0.061494
ER(0.25),12,5,1,0.793687,sweep,3,0.041306,0.013006
ER(0.25),12,5,1,0.793687,sweep,10,0.037328,0.035574
ER(0.25),12,5,1,0.793687,sweep,30,0.028433,0.043291
ER(0.25),12,5,1,0.793687,sweep,100,0.021219,0.061494
ER(0.25),12,5,1,0.793687,sweep,300,0.030412,0.094347
ER(0.25),12,5,3,0.879597,exact,0,0.046055,0.013204
ER(0.25),12,5,3,0.879597,rep,1,0.052979,0.002425
ER(0.25),12,5,3,0.879597,rep,2,0.044582,0.024109
ER(0.25),12,5,3,0.879597,rep,3,0.073044,0.005801
ER(0.25),12,5,3,0.879597,rep,4,0.035189,0.013204
ER(0.25),12,5,3,0.879597,rep,5,0.080612,0.005801
ER(0.25),12,5,3,0.879597,rep,6,0.087022,0.002425
ER(0.25),12,5,3,0.879597,rep,7,0.028152,0.024109
ER(0.25),12,5,3,0.879597,rep,8,0.057083,0.013204
ER(0.25),12,5,3,0.879597,rep,9,0.029592,0.013204
ER(0.25),12,5,3,0.879597,rep,10,0.048061,0.013204
ER(0.25),12,5,3,0.879597,avg,10,0.046055,0.013204
ER(0.25),12,5,3,0.879597,sweep,3,0.057494,0.002425
ER(0.25),12,5,3,0.879597,sweep,10,0.068345,0.013204
ER(0.25),12,5,3,0.879597,sweep,30,0.057083,0.005801
ER(0.25),12,5,3,0.879597,sweep,100,0.044582,0.013204
ER(0.25),12,5,3,0.879597,sweep,300,0.046055,0.024109
ER(0.25),12,6,1,0.776228,exact,0,0.03463,0.064236
ER(0.25),12,6,1,0.776228,rep,1,0.023975,0.04297
ER(0.25),12,6,1,0.776228,rep,2,0.024131,0.017793
ER(0.25),12,6,1,0.776228,rep,3,0.068497,0.00491
ER(0.25),12,6,1,0.776228,rep,4,0.047242,0.038778
ER(0.25),12,6,1,0.776228,rep,5,0.023975,0.070827
ER(0.25),12,6,1,0.776228,rep,6,0.024131,0.011962
ER(0.25),12,6,1,0.776228,rep,7,0.024131,0.038778
ER(0.25),12,6,1,0.776228,rep,8,0.015778,0.00729
ER(0.25),12,6,1,0.776228,rep,9,0.03463,0.031545
ER(0.25),12,6,1,0.776228,rep,10,0.03463,0.019368
ER(0.25),12,6,1,0.776228,avg,10,0.03463,0.056802
ER(0.25),12,6,1,0.776228,sweep,3,0.039376,0.001661
ER(0.25),12,6,1,0.776228,sweep,10,0.017924,0.014799
ER(0.25),12,6,1,0.776228,sweep,30,0.044507,0.017793
ER(0.25),12,6,1,0.776228,sweep,100,0.03463,0.064236
ER(0.25),12,6,1,0.776228,sweep,300,0.03463,0.064236
ER(0.25),12,6,3,0.896143,exact,0,0.105172,0.067386
ER(0.25),12,6,3,0.896143,rep,1,0.089148,0.016361
ER(0.25),12,6,3,0.896143,rep,2,0.087399,0.068031
ER(0.25),12,6,3,0.896143,rep,3,0.112596,0.027021
ER(0.25),12,6,3,0.896143,rep,4,0.131201,0.009841
ER(0.25),12,6,3,0.896143,rep,5,0.089148,0.043241
ER(0.25),12,6,3,0.896143,rep,6,0.089148,0.01551
ER(0.25),12,6,3,0.896143,rep,7,0.068644,0.016361
ER(0.25),12,6,3,0.896143,rep,8,0.083805,0.027021
ER(0.25),12,6,3,0.896143,rep,9,0.087399,0.019739
ER(0.25),12,6,3,0.896143,rep,10,0.07924,0.05075
ER(0.25),12,6,3,0.896143,avg,10,0.087399,0.065651
ER(0.25),12,6,3,0.896143,sweep,3,0.114701,0.006893
ER(0.25),12,6,3,0.896143,sweep,10,0.106499,0.02482
ER(0.25),12,6,3,0.896143,sweep,30,0.078039,0.027021
ER(0.25),12,6,3,0.896143,sweep,100,0.105172,0.065651
ER(0.25),12,6,3,0.896143,sweep,300,0.105172,0.067386
ER(0.25),12,7,1,0.753861,exact,0,0.02275,0.02601
ER(0.25),12,7,1,0.753861,rep,1,0.009827,0.045477
ER(0.25),12,7,1,0.753861,rep,2,0.005312,0.045477
ER(0.25),12,7,1,0.753861,rep,3,0.02275,0.007099
ER(0.25),12,7,1,0.753861,rep,4,0.014351,0.050963
ER(0.25),12,7,1,0.753861,rep,5,0.009827,0.021053
ER(0.25),12,7,1,0.753861,rep,6,0.02275,0.021053
ER(0.25),12,7,1,0.753861,rep,7,0.02275,0.015842
ER(0.25),12,7,1,0.753861,rep,8,0.014929,0.021053
ER(0.25),12,7,1,0.753861,rep,9,0.031102,0.031459
ER(0.25),12,7,1,0.753861,rep,10,0.043801,0.011107
ER(0.25),12,7,1,0.753861,avg,10,0.020495,0.02601
ER(0.25),12,7,1,0.753861,sweep,3,0.006844,0.016669
ER(0.25),12,7,1,0.753861,sweep,10,0.006844,0.02601
ER(0.25),12,7,1,0.753861,sweep,30,0.014929,0.021053
ER(0.25),12,7,1,0.753861,sweep,100,0.02275,0.021053
ER(0.25),12,7,1,0.753861,sweep,300,0.02275,0.02601
ER(0.25),12,7,3,0.868537,exact,0,0.08518,0.051133
ER(0.25),12,7,3,0.868537,rep,1,0.069461,0.03195
ER(0.25),12,7,3,0.868537,rep,2,0.069461,0.025093
ER(0.25),12,7,3,0.868537,rep,3,0.08518,0.015321
ER(0.25),12,7,3,0.868537,rep,4,0.074404,0.030884
ER(0.25),12,7,3,0.868537,rep,5,0.069461,0.03195
ER(0.25),12,7,3,0.868537,rep,6,0.066947,0.018346
ER(0.25),12,7,3,0.868537,rep,7,0.071612,0.050147
ER(0.25),12,7,3,0.868537,rep,8,0.049859,0.01589
ER(0.25),12,7,3,0.868537,rep,9,0.07662,0.03195
ER(0.25),12,7,3,0.868537,rep,10,0.058688,0.071869
ER(0.25),12,7,3,0.868537,avg,10,0.074404,0.051133
ER(0.25),12,7,3,0.868537,sweep,3,0.066881,0.00196
ER(0.25),12,7,3,0.868537,sweep,10,0.063547,0.03195
ER(0.25),12,7,3,0.868537,sweep,30,0.071612,0.051133
ER(0.25),12,7,3,0.868537,sweep,100,0.084429,0.075436
ER(0.25),12,7,3,0.868537,sweep,300,0.081815,0.051133
ER(0.25),12,8,1,0.816208,exact,0,0.0367,0.067605
ER(0.25),12,8,1,0.816208,rep,1,0.074292,0.015214
ER(0.25),12,8,1,0.816208,rep,2,0.047782,0.025195
ER(0.25),12,8,1,0.816208,rep,3,0.0367,0.018191
ER(0.25),12,8,1,0.816208,rep,4,0.016813,0.018191
ER(0.25),12,8,1,0.816208,rep,5,0.025663,0.032956
ER(0.25),12,8,1,0.816208,rep,6,0.016813,0.033151
ER(0.25),12,8,1,0.816208,rep,7,0.033557,0.032956
ER(0.25),12,8,1,0.816208,rep,8,0.0367,0.040445
ER(0.25),12,8,1,0.816208,rep,9,0.033557,0.032956
ER(0.25),12,8,1,0.816208,rep,10,0.049894,0.018191
ER(0.25),12,8,1,0.816208,avg,10,0.0367,0.075943
ER(0.25),12,8,1,0.816208,sweep,3,0.02997,0.0
ER(0.25),12,8,1,0.816208,sweep,10,0.047782,0.025195
ER(0.25),12,8,1,0.816208,sweep,30,0.025663,0.081456
ER(0.25),12,8,1,0.816208,sweep,100,0.049894,0.040445
ER(0.25),12,8,1,0.816208,sweep,300,0.0367,0.067605
ER(0.25),12,8,3,0.925623,exact,0,0.097754,0.039068
ER(0.25),12,8,3,0.925623,rep,1,0.149747,0.035176
ER(0.25),12,8,3,0.925623,rep,2,0.100636,0.025693
ER(0.25),12,8,3,0.925623,rep,3,0.097754,0.022803
ER(0.25),12,8,3,0.925623,rep,4,0.070608,0.022669
ER(0.25),12,8,3,0.925623,rep,5,0.079438,0.033252
ER(0.25),12,8,3,0.925623,rep,6,0.081806,0.046145
ER(0.25),12,8,3,0.925623,rep,7,0.079438,0.01204
ER(0.25),12,8,3,0.925623,rep,8,0.097754,0.025693
ER(0.25),12,8,3,0.925623,rep,9,0.097754,0.025748
ER(0.25),12,8,3,0.925623,rep,10,0.095478,0.025693
ER(0.25),12,8,3,0.925623,avg,10,0.097754,0.033252
ER(0.25),12,8,3,0.925623,sweep,3,0.117783,0.022803
ER(0.25),12,8,3,0.925623,sweep,10,0.06551,0.026857
ER(0.25),12,8,3,0.925623,sweep,30,0.073284,0.022669
ER(0.25),12,8,3,0.925623,sweep,100,0.097386,0.033252
ER(0.25),12,8,3,0.925623,sweep,300,0.097754,0.033252
ER(0.25),12,9,1,0.747486,exact,0,0.041107,0.059062
ER(0.25),12,9,1,0.747486,rep,1,0.053969,0.016969
ER(0.25),12,9,1,0.747486,rep,2,0.021117,0.059062
ER(0.25),12,9,1,0.747486,rep,3,0.030141,0.058563
ER(0.25),12,9,1,0.747486,rep,4,0.029704,0.016969
ER(0.25),12,9,1,0.747486,rep,5,0.041107,0.010821
ER(0.25),12,9,1,0.747486,rep,6,0.041107,0.028393
ER(0.25),12,9,1,0.747486,rep,7,0.008889,0.04491
ER(0.25),12,9,1,0.747486,rep,8,0.037322,0.010821
ER(0.25),12,9,1,0.747486,rep,9,0.065351,0.022667
ER(0.25),12,9,1,0.747486,rep,10,0.053969,0.028393
ER(0.25),12,9,1,0.747486,avg,10,0.041107,0.051787
ER(0.25),12,9,1,0.747486,sweep,3,0.037322,0.006407
ER(0.25),12,9,1,0.747486,sweep,10,0.030141,0.016969
ER(0.25),12,9,1,0.747486,sweep,30,0.037562,0.010821
ER(0.25),12,9,1,0.747486,sweep,100,0.030141,0.035235
ER(0.25),12,9,1,0.747486,sweep,300,0.041107,0.059062
ER(0.25),12,9,3,0.87312,exact,0,0.11534,0.08981
ER(0.25),12,9,3,0.87312,rep,1,0.130659,0.037118
ER(0.25),12,9,3,0.87312,rep,2,0.102639,0.014856
ER(0.25),12,9,3,0.87312,rep,3,0.119589,0.069342
ER(0.25),12,9,3,0.87312,rep,4,0.109564,0.036727
ER(0.25),12,9,3,0.87312,rep,5,0.11534,0.033032
ER(0.25),12,9,3,0.87312,rep,6,0.11534,0.095492
ER(0.25),12,9,3,0.87312,rep,7,0.082305,0.078549
ER(0.25),12,9,3,0.87312,rep,8,0.088004,0.030026
ER(0.25),12,9,3,0.87312,rep,9,0.116224,0.014856
ER(0.25),12,9,3,0.87312,rep,10,0.1505,0.037158
ER(0.25),12,9,3,0.87312,avg,10,0.11534,0.069891
ER(0.25),12,9,3,0.87312,sweep,3,0.063123,0.022139
ER(0.25),12,9,3,0.87312,sweep,10,0.11534,0.031896
ER(0.25),12,9,3,0.87312,sweep,30,0.072294,0.077062
ER(0.25),12,9,3,0.87312,sweep,100,0.11534,0.08981
ER(0.25),12,9,3,0.87312,sweep,300,0.11534,0.08981
ER(0.25),12,10,1,0.75396,exact,0,0.024657,0.077555
ER(0.25),12,10,1,0.75396,rep,1,0.011374,0.034243
ER(0.25),12,10,1,0.75396,rep,2,0.007295,0.054192
ER(0.25),12,10,1,0.75396,rep,3,0.040666,0.013767
ER(0.25),12,10,1,0.75396,rep,4,0.017152,0.008941
ER(0.25),12,10,1,0.75396,rep,5,0.034013,0.013767
ER(0.25),12,10,1,0.75396,rep,6,0.012732,0.033745
ER(0.25),12,10,1,0.75396,rep,7,0.053593,0.049402
ER(0.25),12,10,1,0.75396,rep,8,0.020926,0.019597
ER(0.25),12,10,1,0.75396,rep,9,0.017152,0.034243
ER(0.25),12,10,1,0.75396,rep,10,0.078766,0.013767
ER(0.25),12,10,1,0.75396,avg,10,0.024657,0.041542
ER(0.25),12,10,1,0.75396,sweep,3,0.121587,0.003057
ER(0.25),12,10,1,0.75396,sweep,10,0.045655,0.019597
ER(0.25),12,10,1,0.75396,sweep,30,0.024657,0.085839
ER(0.25),12,10,1,0.75396,sweep,100,0.024657,0.077555
ER(0.25),12,10,1,0.75396,sweep,300,0.024657,0.077555
ER(0.25),12,10,3,0.896164,exact,0,0.100723,0.026356
ER(0.25),12,10,3,0.896164,rep,1,0.100628,0.013364
ER(0.25),12,10,3,0.896164,rep,2,0.099092,0.01435
ER(0.25),12,10,3,0.896164,rep,3,0.09134,0.05222
ER(0.25),12,10,3,0.896164,rep,4,0.079968,0.013364
ER(0.25),12,10,3,0.896164,rep,5,0.1069,0.005961
ER(0.25),12,10,3,0.896164,rep,6,0.037152,0.013364
ER(0.25),12,10,3,0.896164,rep,7,0.121027,0.036144
ER(0.25),12,10,3,0.896164,rep,8,0.063062,0.027693
ER(0.25),12,10,3,0.896164,rep,9,0.108558,0.013364
ER(0.25),12,10,3,0.896164,rep,10,0.171339,0.025462
ER(0.25),12,10,3,0.896164,avg,10,0.099453,0.026356
ER(0.25),12,10,3,0.896164,sweep,3,0.13721,0.025462
ER(0.25),12,10,3,0.896164,sweep,10,0.141204,0.027693
ER(0.25),12,10,3,0.896164,sweep,30,0.108996,0.026356
ER(0.25),12,10,3,0.896164,sweep,100,0.079968,0.026356
ER(0.25),12,10,3,0.896164,sweep,300,0.108558,0.026356
BA(k=2),12,1,1,0.755404,exact,0,0.027973,0.05317
BA(k=2),12,1,1,0.755404,rep,1,0.016536,0.001429
BA(k=2),12,1,1,0.755404,rep,2,0.027973,0.014674
BA(k=2),12,1,1,0.755404,rep,3,0.034508,0.010195
BA(k=2),12,1,1,0.755404,rep,4,0.027973,0.014674
BA(k=2),12,1,1,0.755404,rep,5,0.027973,0.019938
BA(k=2),12,1,1,0.755404,rep,6,0.050484,0.041822
BA(k=2),12,1,1,0.755404,rep,7,0.025461,0.031859
BA(k=2),12,1,1,0.755404,rep,8,0.019016,0.026325
BA(k=2),12,1,1,0.755404,rep,9,0.025816,0.006622
BA(k=2),12,1,1,0.755404,rep,10,0.049397,0.007768
BA(k=2),12,1,1,0.755404,avg,10,0.027973,0.031859
BA(k=2),12,1,1,0.755404,sweep,3,0.007038,0.032501
BA(k=2),12,1,1,0.755404,sweep,10,0.038986,0.014674
BA(k=2),12,1,1,0.755404,sweep,30,0.036478,0.019938
BA(k=2),12,1,1,0.755404,sweep,100,0.027973,0.047282
BA(k=2),12,1,1,0.755404,sweep,300,0.027973,0.037931
BA(k=2),12,1,3,0.868111,exact,0,0.094387,0.091319
BA(k=2),12,1,3,0.868111,rep,1,0.04845,0.049716
BA(k=2),12,1,3,0.868111,rep,2,0.058226,0.026397
BA(k=2),12,1,3,0.868111,rep,3,0.107149,0.04183
BA(k=2),12,1,3,0.868111,rep,4,0.094387,0.049716
BA(k=2),12,1,3,0.868111,rep,5,0.07716,0.019151
BA(k=2),12,1,3,0.868111,rep,6,0.114453,0.043464
BA(k=2),12,1,3,0.868111,rep,7,0.054277,0.091319
BA(k=2),12,1,3,0.868111,rep,8,0.079614,0.074727
BA(k=2),12,1,3,0.868111,rep,9,0.099287,0.047351
BA(k=2),12,1,3,0.868111,rep,10,0.054587,0.031011
BA(k=2),12,1,3,0.868111,avg,10,0.081521,0.049716
BA(k=2),12,1,3,0.868111,sweep,3,0.04845,0.069115
BA(k=2),12,1,3,0.868111,sweep,10,0.101843,0.031874
BA(k=2),12,1,3,0.868111,sweep,30,0.066821,0.080109
BA(k=2),12,1,3,0.868111,sweep,100,0.094387,0.071188
BA(k=2),12,1,3,0.868111,sweep,300,0.094387,0.091319
BA(k=2),12,2,1,0.852018,exact,0,0.028384,0.030279
BA(k=2),12,2,1,0.852018,rep,1,0.025203,0.028796
BA(k=2),12,2,1,0.852018,rep,2,0.01835,0.054195
BA(k=2),12,2,1,0.852018,rep,3,0.01835,0.017713
BA(k=2),12,2,1,0.852018,rep,4,0.017517,0.007042
BA(k=2),12,2,1,0.852018,rep,5,0.035114,0.023621
BA(k=2),12,2,1,0.852018,rep,6,0.028384,0.080153
BA(k=2),12,2,1,0.852018,rep,7,0.046979,0.012098
BA(k=2),12,2,1,0.852018,rep,8,0.01835,0.007042
BA(k=2),12,2,1,0.852018,rep,9,0.010648,0.023621
BA(k=2),12,2,1,0.852018,rep,10,0.017517,0.030279
BA(k=2),12,2,1,0.852018,avg,10,0.025203,0.047181
BA(k=2),12,2,1,0.852018,sweep,3,0.017517,0.003209
BA(k=2),12,2,1,0.852018,sweep,10,0.025203,0.017713
BA(k=2),12,2,1,0.852018,sweep,30,0.01835,0.030279
BA(k=2),12,2,1,0.852018,sweep,100,0.040781,0.017713
BA(k=2),12,2,1,0.852018,sweep,300,0.028384,0.023621
BA(k=2),12,2,3,0.927055,exact,0,0.060904,0.010004
BA(k=2),12,2,3,0.927055,rep,1,0.060886,0.003348
BA(k=2),12,2,3,0.927055,rep,2,0.046824,0.019879
BA(k=2),12,2,3,0.927055,rep,3,0.046824,0.010004
BA(k=2),12,2,3,0.927055,rep,4,0.046824,0.005052
BA(k=2),12,2,3,0.927055,rep,5,0.071018,0.005052
BA(k=2),12,2,3,0.927055,rep,6,0.06297,0.021763
BA(k=2),12,2,3,0.927055,rep,7,0.068728,0.004984
BA(k=2),12,2,3,0.927055,rep,8,0.025061,0.010004
BA(k=2),12,2,3,0.927055,rep,9,0.041164,0.025459
BA(k=2),12,2,3,0.927055,rep,10,0.046824,0.010004
BA(k=2),12,2,3,0.927055,avg,10,0.06297,0.010004
BA(k=2),12,2,3,0.927055,sweep,3,0.046824,0.005052
BA(k=2),12,2,3,0.927055,sweep,10,0.06297,0.005052
BA(k=2),12,2,3,0.927055,sweep,30,0.046824,0.010004
BA(k=2),12,2,3,0.927055,sweep,100,0.058898,0.005052
BA(k=2),12,2,3,0.927055,sweep,300,0.060904,0.010004
BA(k=2),12,3,1,0.845851,exact,0,0.026094,0.044838
BA(k=2),12,3,1,0.845851,rep,1,0.017009,0.002457
BA(k=2),12,3,1,0.845851,rep,2,0.023937,0.01869
BA(k=2),12,3,1,0.845851,rep,3,0.037199,0.030372
BA(k=2),12,3,1,0.845851,rep,4,0.017009,0.044838
BA(k=2),12,3,1,0.845851,rep,5,0.049093,0.030372
BA(k=2),12,3,1,0.845851,rep,6,0.032792,0.02423
BA(k=2),12,3,1,0.845851,rep,7,0.035281,0.013863
BA(k=2),12,3,1,0.845851,rep,8,0.035375,0.019491
BA(k=2),12,3,1,0.845851,rep,9,0.037566,0.01869
BA(k=2),12,3,1,0.845851,rep,10,0.037566,0.013863
BA(k=2),12,3,1,0.845851,avg,10,0.037566,0.044838
BA(k=2),12,3,1,0.845851,sweep,3,0.041209,0.002457
BA(k=2),12,3,1,0.845851,sweep,10,0.050491,0.005538
BA(k=2),12,3,1,0.845851,sweep,30,0.023937,0.051406
BA(k=2),12,3,1,0.845851,sweep,100,0.037566,0.044838
BA(k=2),12,3,1,0.845851,sweep,300,0.037566,0.044838
BA(k=2),12,3,3,0.936066,exact,0,0.070134,0.032607
BA(k=2),12,3,3,0.936066,rep,1,0.071968,0.026788
BA(k=2),12,3,3,0.936066,rep,2,0.052324,0.019679
BA(k=2),12,3,3,0.936066,rep,3,0.061382,0.016198
BA(k=2),12,3,3,0.936066,rep,4,0.067701,0.016198
BA(k=2),12,3,3,0.936066,rep,5,0.061382,0.002609
BA(k=2),12,3,3,0.936066,rep,6,0.068849,0.006583
BA(k=2),12,3,3,0.936066,rep,7,0.056156,0.015003
BA(k=2),12,3,3,0.936066,rep,8,0.104284,0.0048
BA(k=2),12,3,3,0.936066,rep,9,0.064602,0.048371
BA(k=2),12,3,3,0.936066,rep,10,0.068849,0.008017
BA(k=2),12,3,3,0.936066,avg,10,0.068849,0.032607
BA(k=2),12,3,3,0.936066,sweep,3,0.08453,0.00738
BA(k=2),12,3,3,0.936066,sweep,10,0.068116,0.025848
BA(k=2),12,3,3,0.936066,sweep,30,0.03664,0.025848
BA(k=2),12,3,3,0.936066,sweep,100,0.068849,0.032607
BA(k=2),12,3,3,0.936066,sweep,300,0.067081,0.032607
BA(k=2),12,4,1,0.845212,exact,0,0.027094,0.063002
BA(k=2),12,4,1,0.845212,rep,1,0.010995,0.035889
BA(k=2),12,4,1,0.845212,rep,2,0.035636,0.010319
BA(k=2),12,4,1,0.845212,rep,3,0.033405,0.013991
BA(k=2),12,4,1,0.845212,rep,4,0.009619,0.035889
BA(k=2),12,4,1,0.845212,rep,5,0.050077,0.023243
BA(k=2),12,4,1,0.845212,rep,6,0.024439,0.014965
BA(k=2),12,4,1,0.845212,rep,7,0.038444,0.047345
BA(k=2),12,4,1,0.845212,rep,8,0.017534,0.035889
BA(k=2),12,4,1,0.845212,rep,9,0.024439,0.018307
BA(k=2),12,4,1,0.845212,rep,10,0.027094,0.018307
BA(k=2),12,4,1,0.845212,avg,10,0.027094,0.063002
BA(k=2),12,4,1,0.845212,sweep,3,0.058118,0.070858
BA(k=2),12,4,1,0.845212,sweep,10,0.038839,0.018307
BA(k=2),12,4,1,0.845212,sweep,30,0.033405,0.041367
BA(k=2),12,4,1,0.845212,sweep,100,0.033405,0.041367
BA(k=2),12,4,1,0.845212,sweep,300,0.027094,0.063002
BA(k=2),12,4,3,0.932323,exact,0,0.067426,0.013079
BA(k=2),12,4,3,0.932323,rep,1,0.019559,0.005538
BA(k=2),12,4,3,0.932323,rep,2,0.017236,0.006109
BA(k=2),12,4,3,0.932323,rep,3,0.080206,0.006109
BA(k=2),12,4,3,0.932323,rep,4,0.019559,0.013079
BA(k=2),12,4,3,0.932323,rep,5,0.065554,0.013079
BA(k=2),12,4,3,0.932323,rep,6,0.051429,0.005274
BA(k=2),12,4,3,0.932323,rep,7,0.055619,0.006109
BA(k=2),12,4,3,0.932323,rep,8,0.043376,0.014855
BA(k=2),12,4,3,0.932323,rep,9,0.051429,0.006109
BA(k=2),12,4,3,0.932323,rep,10,0.069575,0.005274
BA(k=2),12,4,3,0.932323,avg,10,0.046155,0.013079
BA(k=2),12,4,3,0.932323,sweep,3,0.175663,0.013079
BA(k=2),12,4,3,0.932323,sweep,10,0.041681,0.016174
BA(k=2),12,4,3,0.932323,sweep,30,0.067426,0.013079
BA(k=2),12,4,3,0.932323,sweep,100,0.067426,0.013079
BA(k=2),12,4,3,0.932323,sweep,300,0.067426,0.013079
BA(k=2),12,5,1,0.754022,exact,0,0.026818,0.029157
BA(k=2),12,5,1,0.754022,rep,1,0.026818,0.029157
BA(k=2),12,5,1,0.754022,rep,2,0.026818,0.015496
BA(k=2),12,5,1,0.754022,rep,3,0.026818,0.019907
BA(k=2),12,5,1,0.754022,rep,4,0.019141,0.026825
BA(k=2),12,5,1,0.754022,rep,5,0.037537,0.008008
BA(k=2),12,5,1,0.754022,rep,6,0.026818,0.029157
BA(k=2),12,5,1,0.754022,rep,7,0.026818,0.026825
BA(k=2),12,5,1,0.754022,rep,8,0.037537,0.019907
BA(k=2),12,5,1,0.754022,rep,9,0.035429,0.024676
BA(k=2),12,5,1,0.754022,rep,10,0.023848,0.033882
BA(k=2),12,5,1,0.754022,avg,10,0.026818,0.029157
BA(k=2),12,5,1,0.754022,sweep,3,0.003025,0.017053
BA(k=2),12,5,1,0.754022,sweep,10,0.018237,0.03355
BA(k=2),12,5,1,0.754022,sweep,30,0.026818,0.029157
BA(k=2),12,5,1,0.754022,sweep,100,0.026818,0.029157
BA(k=2),12,5,1,0.754022,sweep,300,0.026818,0.024757
BA(k=2),12,5,3,0.865165,exact,0,0.084229,0.026827
BA(k=2),12,5,3,0.865165,rep,1,0.048669,0.013701
BA(k=2),12,5,3,0.865165,rep,2,0.08165,0.013701
BA(k=2),12,5,3,0.865165,rep,3,0.073429,0.026827
BA(k=2),12,5,3,0.865165,rep,4,0.090623,0.01859
