family,n,instance,seed,source_rep,p,ar_transfer,ar_ceiling,regret_transfer
3-regular,16,17,20332228,1,3,0.8652799586015367,0.8876277499753743,0.022347791373837578
3-regular,16,17,20332228,2,1,0.775722572013095,0.782988185211577,0.007265613198481957
3-regular,16,17,20332228,2,3,0.8652799586015367,0.8876277499753743,0.022347791373837578
3-regular,16,17,20332228,3,1,0.7828186789548782,0.782988185211577,0.0001695062566987593
3-regular,16,17,20332228,3,3,0.8876277499753743,0.8876277499753743,0.0
3-regular,16,18,20332229,1,1,0.7815964296494144,0.782988185211577,0.0013917555621625333
3-regular,16,18,20332229,1,3,0.8668643510645931,0.8920462215996808,0.02518187053508769
3-regular,16,18,20332229,2,1,0.775722572013095,0.782988185211577,0.007265613198481957
3-regular,16,18,20332229,2,3,0.8668643510645931,0.8920462215996808,0.02518187053508769
3-regular,16,18,20332229,3,1,0.7828186789548782,0.782988185211577,0.0001695062566987593
3-regular,16,18,20332229,3,3,0.8913885311658328,0.8920462215996808,0.0006576904338480016
3-regular,16,19,20332230,1,1,0.7521872559834878,0.7551488764117793,0.0029616204282915115
3-regular,16,19,20332230,1,3,0.8338668807036081,0.8721298244654379,0.038262943761829704
3-regular,16,19,20332230,2,1,0.7454834944352914,0.7551488764117793,0.009665381976487919
3-regular,16,19,20332230,2,3,0.8338668807036081,0.8721298244654379,0.038262943761829704
3-regular,16,19,20332230,3,1,0.7537889282091842,0.7551488764117793,0.001359948202595107
3-regular,16,19,20332230,3,3,0.871402844422006,0.8721298244654379,0.0007269800434318574
3-regular,16,20,20332231,1,1,0.8072167902319822,0.8075431966476616,0.0003264064156793811
3-regular,16,20,20332231,1,3,0.890304323433661,0.8978877172182962,0.0075833937846352395
3-regular,16,20,20332231,2,1,0.8034624140836083,0.8075431966476616,0.004080782564053309
3-regular,16,20,20332231,2,3,0.890304323433661,0.8978877172182962,0.0075833937846352395
3-regular,16,20,20332231,3,1,0.8075431966476616,0.8075431966476616,0.0
3-regular,16,20,20332231,3,3,0.8944157925831157,0.8978877172182962,0.0034719246351805344
ER(0.5),18,1,20272412,1,1,0.83956292013725,0.8441667152577045,0.004603795120454501
ER(0.5),18,1,20272412,1,3,0.8956962902783095,0.9180663360916799,0.02237004581337032
ER(0.5),18,1,20272412,2,1,0.8371954278336168,0.8441667152577045,0.006971287424087702
ER(0.5),18,1,20272412,2,3,0.8448973310439876,0.9180663360916799,0.0731690050476923
ER(0.5),18,1,20272412,3,1,0.83956292013725,0.8441667152577045,0.004603795120454501
ER(0.5),18,1,20272412,3,3,0.8923642877740344,0.9180663360916799,0.025702048317645443
ER(0.5),18,2,20272413,1,1,0.79793700852597,0.8012928998804654,0.0033558913544953217
ER(0.5),18,2,20272413,1,3,0.8635486892494318,0.8933156204347725,0.029766931185340684
ER(0.5),18,2,20272413,2,1,0.7967093919522606,0.8012928998804654,0.004583507928204722
ER(0.5),18,2,20272413,2,3,0.8183941862401872,0.8933156204347725,0.0749214341945853
ER(0.5),18,2,20272413,3,1,0.79793700852597,0.8012928998804654,0.0033558913544953217
ER(0.5),18,2,20272413,3,3,0.8570420428525843,0.8933156204347725,0.03627357758218819
ER(0.5),18,3,20272414,1,1,0.8432516978006193,0.8496322278089006,0.0063805300082813154
ER(0.5),18,3,20272414,1,3,0.8872586508427004,0.9176354223531101,0.03037677151040974
ER(0.5),18,3,20272414,2,1,0.8393983928101874,0.8496322278089006,0.01023383499871322
ER(0.5),18,3,20272414,2,3,0.8261911136072221,0.9176354223531101,0.09144430874588805
ER(0.5),18,3,20272414,3,1,0.8432516978006193,0.8496322278089006,0.0063805300082813154
ER(0.5),18,3,20272414,3,3,0.8841162241034587,0.9176354223531101,0.03351919824965144
ER(0.5),18,4,20272415,1,1,0.8139109621020498,0.8188973335691158,0.004986371467065931
ER(0.5),18,4,20272415,1,3,0.8694350469973353,0.8976609566017465,0.02822590960441118
ER(0.5),18,4,20272415,2,1,0.8109436299317263,0.8188973335691158,0.007953703637389453
ER(0.5),18,4,20272415,2,3,0.8146541717188119,0.8976609566017465,0.08300678488293456
ER(0.5),18,4,20272415,3,1,0.8139109621020498,0.8188973335691158,0.004986371467065931
ER(0.5),18,4,20272415,3,3,0.8646390314089264,0.8976609566017465,0.0330219251928201
ER(0.5),18,5,20272416,1,1,0.8288255830456382,0.8329518470054931,0.004126263959854826
ER(0.5),18,5,20272416,1,3,0.8878399452691779,0.9121459844565232,0.024306039187345307
ER(0.5),18,5,20272416,2,1,0.8265674035929925,0.8329518470054931,0.006384443412500551
ER(0.5),18,5,20272416,2,3,0.8377188158764389,0.9121459844565232,0.07442716858008425
ER(0.5),18,5,20272416,3,1,0.8288255830456382,0.8329518470054931,0.004126263959854826
ER(0.5),18,5,20272416,3,3,0.8835536593155856,0.9121459844565232,0.02859232514093757
ER(0.5),18,6,20272417,1,1,0.8088448629026144,0.8132085212667926,0.00436365836417818
ER(0.5),18,6,20272417,1,3,0.8650954099957917,0.8860085832250986,0.02091317322930686
ER(0.5),18,6,20272417,2,1,0.8055587909067936,0.8132085212667926,0.007649730359998941
ER(0.5),18,6,20272417,2,3,0.815975290458575,0.8860085832250986,0.07003329276652359
ER(0.5),18,6,20272417,3,1,0.8088448629026144,0.8132085212667926,0.00436365836417818
ER(0.5),18,6,20272417,3,3,0.861561270224314,0.8860085832250986,0.02444731300078462
ER(0.5),18,7,20272418,1,1,0.8060288055707205,0.8093481162149377,0.0033193106442171993
ER(0.5),18,7,20272418,1,3,0.8669312521521471,0.8854596672199113,0.01852841506776426
ER(0.5),18,7,20272418,2,1,0.805060739452138,0.8093481162149377,0.004287376762799777
ER(0.5),18,7,20272418,2,3,0.8269094781243879,0.8854596672199113,0.05855018909552345
ER(0.5),18,7,20272418,3,1,0.8060288055707205,0.8093481162149377,0.0033193106442171993
ER(0.5),18,7,20272418,3,3,0.8623451920944049,0.8854596672199113,0.023114475125506462
ER(0.5),18,8,20272419,1,1,0.7922382722616648,0.7947210284900069,0.0024827562283421534
ER(0.5),18,8,20272419,1,3,0.8598420370557657,0.878569935126293,0.018727898070527327
ER(0.5),18,8,20272419,2,1,0.7909563381940768,0.7947210284900069,0.003764690295930073
ER(0.5),18,8,20272419,2,3,0.8214189443575864,0.878569935126293,0.057150990768706555
ER(0.5),18,8,20272419,3,1,0.7922382722616648,0.7947210284900069,0.0024827562283421534
ER(0.5),18,8,20272419,3,3,0.8551435612486412,0.878569935126293,0.023426373877651785
ER(0.5),18,9,20272420,1,1,0.8091829060496752,0.8113624413600954,0.0021795353104201443
ER(0.5),18,9,20272420,1,3,0.8764425813563704,0.8910563573451654,0.014613775988794986
ER(0.5),18,9,20272420,2,1,0.8079432393041205,0.8113624413600954,0.0034192020559749015
ER(0.5),18,9,20272420,2,3,0.8399922332562645,0.8910563573451654,0.05106412408890093
ER(0.5),18,9,20272420,3,1,0.8091829060496752,0.8113624413600954,0.0021795353104201443
ER(0.5),18,9,20272420,3,3,0.8729725065404412,0.8910563573451654,0.01808385080472419
ER(0.5),18,10,20272421,1,1,0.8370097662841331,0.8403983815702881,0.0033886152861549723
ER(0.5),18,10,20272421,1,3,0.9032801838244332,0.9258377578489123,0.02255757402447911
ER(0.5),18,10,20272421,2,1,0.8359562702506895,0.8403983815702881,0.004442111319598596
ER(0.5),18,10,20272421,2,3,0.8605642325580212,0.9258377578489123,0.06527352529089114
ER(0.5),18,10,20272421,3,1,0.8370097662841331,0.8403983815702881,0.0033886152861549723
ER(0.5),18,10,20272421,3,3,0.8976276164812605,0.9258377578489123,0.028210141367651764
ER(0.5),18,11,20272422,1,1,0.8274501920394964,0.832536977925998,0.005086785886501577
ER(0.5),18,11,20272422,1,3,0.8815709427563749,0.908617855802644,0.02704691304626905
ER(0.5),18,11,20272422,2,1,0.8250406837266796,0.832536977925998,0.00749629419931841
ER(0.5),18,11,20272422,2,3,0.8281933738025473,0.908617855802644,0.08042448200009666
ER(0.5),18,11,20272422,3,1,0.8274501920394964,0.832536977925998,0.005086785886501577
ER(0.5),18,11,20272422,3,3,0.8772643302176332,0.908617855802644,0.03135352558501081
ER(0.5),18,12,20272423,1,1,0.8476810888617425,0.8566074709132342,0.008926382051491655
ER(0.5),18,12,20272423,1,3,0.8876157961970192,0.9252233395993746,0.03760754340235539
ER(0.5),18,12,20272423,2,1,0.8425494685812089,0.8566074709132342,0.014058002332025255
ER(0.5),18,12,20272423,2,3,0.8197415748173194,0.9252233395993746,0.10548176478205529
ER(0.5),18,12,20272423,3,1,0.8476810888617425,0.8566074709132342,0.008926382051491655
ER(0.5),18,12,20272423,3,3,0.8833316883118733,0.9252233395993746,0.041891651287501386
ER(0.5),18,13,20272424,1,1,0.8401019344186615,0.8446301094251131,0.004528175006451529
ER(0.5),18,13,20272424,1,3,0.8980380032494865,0.9229983713701627,0.024960368120676257
ER(0.5),18,13,20272424,2,1,0.8379691391309342,0.8446301094251131,0.006660970294178892
ER(0.5),18,13,20272424,2,3,0.8469411906913321,0.9229983713701627,0.0760571806788306
ER(0.5),18,13,20272424,3,1,0.8401019344186615,0.8446301094251131,0.004528175006451529
ER(0.5),18,13,20272424,3,3,0.8935246809550466,0.9229983713701627,0.02947369041511616
ER(0.5),18,14,20272425,1,1,0.8406169794973019,0.8449844618847836,0.004367482387481747
ER(0.5),18,14,20272425,1,3,0.8995445812335917,0.9168969035865701,0.017352322352978344
ER(0.5),18,14,20272425,2,1,0.8379512550834082,0.8449844618847836,0.0070332068013754245
ER(0.5),18,14,20272425,2,3,0.8538729604191198,0.9168969035865701,0.0630239431674503
ER(0.5),18,14,20272425,3,1,0.8406169794973019,0.8449844618847836,0.004367482387481747
ER(0.5),18,14,20272425,3,3,0.8965526511448626,0.9168969035865701,0.020344252441707456
ER(0.5),18,15,20272426,1,1,0.807431319290538,0.8097557269799248,0.002324407689386798
ER(0.5),18,15,20272426,1,3,0.8762858092077318,0.8968991612075095,0.02061335199977765
ER(0.5),18,15,20272426,2,1,0.806794659808808,0.8097557269799248,0.0029610671711167713
ER(0.5),18,15,20272426,2,3,0.8423732517499964,0.8968991612075095,0.05452590945751301
ER(0.5),18,15,20272426,3,1,0.807431319290538,0.8097557269799248,0.002324407689386798
ER(0.5),18,15,20272426,3,3,0.8710658662755313,0.8968991612075095,0.025833294931978168
ER(0.5),18,16,20272427,1,1,0.8271071121122605,0.8337576481068862,0.006650535994625728
ER(0.5),18,16,20272427,1,3,0.8722917902268323,0.9189212268334659,0.046629436606633545
ER(0.5),18,16,20272427,2,1,0.8236630131055861,0.8337576481068862,0.010094635001300145
ER(0.5),18,16,20272427,2,3,0.8095471615639636,0.9189212268334659,0.10937406526950233
ER(0.5),18,16,20272427,3,1,0.8271071121122605,0.8337576481068862,0.006650535994625728
ER(0.5),18,16,20272427,3,3,0.8664698289499039,0.9189212268334659,0.05245139788356201
ER(0.5),18,17,20272428,1,1,0.8353277551646215,0.8369349209778953,0.0016071658132738031
ER(0.5),18,17,20272428,1,3,0.9057927127755265,0.9141476809081442,0.008354968132617713
ER(0.5),18,17,20272428,2,1,0.8354210612722031,0.8369349209778953,0.0015138597056922887
ER(0.5),18,17,20272428,2,3,0.8766582891366467,0.9141476809081442,0.03748939177149757
ER(0.5),18,17,20272428,3,1,0.8353277551646215,0.8369349209778953,0.0016071658132738031
ER(0.5),18,17,20272428,3,3,0.9030205244225202,0.9141476809081442,0.011127156485624012
ER(0.5),18,18,20272429,1,1,0.8282979890114318,0.8305962828568851,0.0022982938454533253
ER(0.5),18,18,20272429,1,3,0.8950410064600683,0.9107239817254523,0.01568297526538398
ER(0.5),18,18,20272429,2,1,0.8276508202345934,0.8305962828568851,0.0029454626222917835
ER(0.5),18,18,20272429,2,3,0.8549504376059949,0.9107239817254523,0.05577354411945745
ER(0.5),18,18,20272429,3,1,0.8282979890114318,0.8305962828568851,0.0022982938454533253
ER(0.5),18,18,20272429,3,3,0.8915122757949344,0.9107239817254523,0.01921170593051791
ER(0.5),18,19,20272430,1,1,0.8139479994493589,0.8210028802021304,0.007054880752771497
ER(0.5),18,19,20272430,1,3,0.8594022654114736,0.8940849231585422,0.03468265774706858
ER(0.5),18,19,20272430,2,1,0.8094451188579594,0.8210028802021304,0.01155776134417097
ER(0.5),18,19,20272430,2,3,0.7973370978498258,0.8940849231585422,0.0967478253087164
ER(0.5),18,19,20272430,3,1,0.8139479994493589,0.8210028802021304,0.007054880752771497
ER(0.5),18,19,20272430,3,3,0.8550381312406616,0.8940849231585422,0.03904679191788052
ER(0.5),18,20,20272431,1,1,0.8410029239605191,0.8473102148235607,0.006307290863041604
ER(0.5),18,20,20272431,1,3,0.8898947192781497,0.9137254510512979,0.023830731773148206
ER(0.5),18,20,20272431,2,1,0.8359154852362081,0.8473102148235607,0.011394729587352659
ER(0.5),18,20,20272431,2,3,0.8296482910292711,0.9137254510512979,0.08407716002202681
ER(0.5),18,20,20272431,3,1,0.8410029239605191,0.8473102148235607,0.006307290863041604
ER(0.5),18,20,20272431,3,3,0.888264197482074,0.9137254510512979,0.025461253569223907
ER(0.25),18,1,20282412,1,1,0.7892413353831359,0.7892413353831359,0.0
ER(0.25),18,1,20282412,1,3,0.8748445263984019,0.8845947671182667,0.009750240719864744
ER(0.25),18,1,20282412,2,1,0.7849314940744514,0.7892413353831359,0.004309841308684503
ER(0.25),18,1,20282412,2,3,0.8642973168483115,0.8845947671182667,0.02029745026995522
ER(0.25),18,1,20282412,3,1,0.7829392034292815,0.7892413353831359,0.0063021319538544285
ER(0.25),18,1,20282412,3,3,0.8748445263984019,0.8845947671182667,0.009750240719864744
ER(0.25),18,2,20282413,1,1,0.7898319214567571,0.8025622686704269,0.012730347213669835
ER(0.25),18,2,20282413,1,3,0.8738680094650133,0.8929222297222081,0.01905422025719483
ER(0.25),18,2,20282413,2,1,0.7763396905697736,0.8025622686704269,0.026222578100653315
ER(0.25),18,2,20282413,2,3,0.8508786056568686,0.8929222297222081,0.04204362406533957
ER(0.25),18,2,20282413,3,1,0.7741335159162798,0.8025622686704269,0.028428752754147135
ER(0.25),18,2,20282413,3,3,0.8738680094650133,0.8929222297222081,0.01905422025719483
ER(0.25),18,3,20282414,1,1,0.7739319582894173,0.7899003506273742,0.015968392337956883
ER(0.25),18,3,20282414,1,3,0.8706819201692487,0.8847780852883792,0.014096165119130477
ER(0.25),18,3,20282414,2,1,0.7581693378361852,0.7899003506273742,0.03173101279118895
ER(0.25),18,3,20282414,2,3,0.8413657534208872,0.8847780852883792,0.04341233186749205
ER(0.25),18,3,20282414,3,1,0.755809353551497,0.7899003506273742,0.03409099707587715
ER(0.25),18,3,20282414,3,3,0.8706819201692487,0.8847780852883792,0.014096165119130477
ER(0.25),18,4,20282415,1,1,0.7894456774847364,0.8099597897079033,0.020514112223166903
ER(0.25),18,4,20282415,1,3,0.8716692424072109,0.8992718698152398,0.02760262740802888
ER(0.25),18,4,20282415,2,1,0.7733398641533908,0.8099597897079033,0.036619925554512434
ER(0.25),18,4,20282415,2,3,0.85945390017058,0.8992718698152398,0.03981796964465978
ER(0.25),18,4,20282415,3,1,0.7707758829875747,0.8099597897079033,0.039183906720328565
ER(0.25),18,4,20282415,3,3,0.8716692424072109,0.8992718698152398,0.02760262740802888
ER(0.25),18,5,20282416,1,1,0.8052218184415618,0.82080467395146,0.01558285550989813
ER(0.25),18,5,20282416,1,3,0.899809653460785,0.9093150645083516,0.009505411047566636
ER(0.25),18,5,20282416,2,1,0.7906268769137602,0.82080467395146,0.03017779703769974
ER(0.25),18,5,20282416,2,3,0.8776405593842187,0.9093150645083516,0.031674505124132946
ER(0.25),18,5,20282416,3,1,0.7857324681352326,0.82080467395146,0.035072205816227386
ER(0.25),18,5,20282416,3,3,0.899809653460785,0.9093150645083516,0.009505411047566636
ER(0.25),18,6,20282417,1,1,0.7701015227477638,0.7830597270118689,0.0129582042641051
ER(0.25),18,6,20282417,1,3,0.8601190512869277,0.8765976126313301,0.016478561344402398
ER(0.25),18,6,20282417,2,1,0.7575071183314629,0.7830597270118689,0.025552608680405986
ER(0.25),18,6,20282417,2,3,0.8396883699771897,0.8765976126313301,0.03690924265414042
ER(0.25),18,6,20282417,3,1,0.7546699537583595,0.7830597270118689,0.02838977325350933
ER(0.25),18,6,20282417,3,3,0.8601190512869277,0.8765976126313301,0.016478561344402398
ER(0.25),18,7,20282418,1,1,0.8009456311395973,0.8088077967274238,0.007862165587826486
ER(0.25),18,7,20282418,1,3,0.9005191109668089,0.9098353049820008,0.009316194015191903
ER(0.25),18,7,20282418,2,1,0.7875226421810954,0.8088077967274238,0.0212851545463284
ER(0.25),18,7,20282418,2,3,0.8622195016006421,0.9098353049820008,0.047615803381358734
ER(0.25),18,7,20282418,3,1,0.785766286706633,0.8088077967274238,0.0230415100207908
ER(0.25),18,7,20282418,3,3,0.9005191109668089,0.9098353049820008,0.009316194015191903
ER(0.25),18,8,20282419,1,1,0.7949041707907102,0.811195656348346,0.01629148555763582
ER(0.25),18,8,20282419,1,3,0.8856069972456911,0.9046350243451856,0.01902802709949447
ER(0.25),18,8,20282419,2,1,0.7806026911917756,0.811195656348346,0.030592965156570395
ER(0.25),18,8,20282419,2,3,0.8645873032487182,0.9046350243451856,0.04004772109646737
ER(0.25),18,8,20282419,3,1,0.7777213450377121,0.811195656348346,0.03347431131063394
ER(0.25),18,8,20282419,3,3,0.8856069972456911,0.9046350243451856,0.01902802709949447
ER(0.25),18,9,20282420,1,1,0.7626943695217123,0.7785103354332846,0.015815965911572305
ER(0.25),18,9,20282420,1,3,0.8489808561072346,0.8755202716031908,0.026539415495956176
ER(0.25),18,9,20282420,2,1,0.74935393776118,0.7785103354332846,0.02915639767210465
ER(0.25),18,9,20282420,2,3,0.8254898288768042,0.8755202716031908,0.05003044272638657
ER(0.25),18,9,20282420,3,1,0.7468774255321282,0.7785103354332846,0.031632909901156414
ER(0.25),18,9,20282420,3,3,0.8489808561072346,0.8755202716031908,0.026539415495956176
ER(0.25),18,10,20282421,1,1,0.7346065497497688,0.7426384426438587,0.008031892894089898
ER(0.25),18,10,20282421,1,3,0.8424579105233125,0.8547176414261114,0.01225973090279886
ER(0.25),18,10,20282421,2,1,0.7217532375793108,0.7426384426438587,0.02088520506454794
ER(0.25),18,10,20282421,2,3,0.7963340472648134,0.8547176414261114,0.058383594161298014
ER(0.25),18,10,20282421,3,1,0.7215437334357087,0.7426384426438587,0.021094709208150042
ER(0.25),18,10,20282421,3,3,0.8424579105233125,0.8547176414261114,0.01225973090279886
ER(0.25),18,11,20282422,1,1,0.7349178443539313,0.7502179111497893,0.015300066795858047
ER(0.25),18,11,20282422,1,3,0.8267964876424048,0.8544789275168578,0.02768243987445307
ER(0.25),18,11,20282422,2,1,0.7192737383304822,0.7502179111497893,0.03094417281930706
ER(0.25),18,11,20282422,2,3,0.7926088938119589,0.8544789275168578,0.061870033704898963
ER(0.25),18,11,20282422,3,1,0.7180902955304617,0.7502179111497893,0.03212761561932764
ER(0.25),18,11,20282422,3,3,0.8267964876424048,0.8544789275168578,0.02768243987445307
ER(0.25),18,12,20282423,1,1,0.7436748639923833,0.7514453250451005,0.007770461052717281
ER(0.25),18,12,20282423,1,3,0.8410391418744082,0.8502266113517425,0.009187469477334287
ER(0.25),18,12,20282423,2,1,0.7319463603254209,0.7514453250451005,0.0194989647196796
ER(0.25),18,12,20282423,2,3,0.8121170761122437,0.8502266113517425,0.03810953523949878
ER(0.25),18,12,20282423,3,1,0.7282982689184828,0.7514453250451005,0.023147056126617715
ER(0.25),18,12,20282423,3,3,0.8410391418744082,0.8502266113517425,0.009187469477334287
ER(0.25),18,13,20282424,1,1,0.7825055924258896,0.8040446382916846,0.021539045865795026
ER(0.25),18,13,20282424,1,3,0.8657566125637054,0.8921760359696144,0.02641942340590897
ER(0.25),18,13,20282424,2,1,0.7661091029399331,0.8040446382916846,0.03793553535175154
ER(0.25),18,13,20282424,2,3,0.8450286771415675,0.8921760359696144,0.04714735882804688
ER(0.25),18,13,20282424,3,1,0.7632891314873852,0.8040446382916846,0.0407555068042994
ER(0.25),18,13,20282424,3,3,0.8657566125637054,0.8921760359696144,0.02641942340590897
ER(0.25),18,14,20282425,1,1,0.816599539433696,0.832130134533032,0.015530595099335964
ER(0.25),18,14,20282425,1,3,0.9072931710409831,0.9238505439818387,0.016557372940855686
ER(0.25),18,14,20282425,2,1,0.7998163977349015,0.832130134533032,0.03231373679813043
ER(0.25),18,14,20282425,2,3,0.8756962321136823,0.9238505439818387,0.04815431186815644
ER(0.25),18,14,20282425,3,1,0.7980386543299771,0.832130134533032,0.03409148020305486
ER(0.25),18,14,20282425,3,3,0.9072931710409831,0.9238505439818387,0.016557372940855686
ER(0.25),18,15,20282426,1,1,0.7833337584505361,0.7934741390313973,0.010140380580861197
ER(0.25),18,15,20282426,1,3,0.8707976579341387,0.8883506055704847,0.017552947636346072
ER(0.25),18,15,20282426,2,1,0.7713708587000941,0.7934741390313973,0.022103280331303155
ER(0.25),18,15,20282426,2,3,0.8601979392101332,0.8883506055704847,0.02815266636035152
ER(0.25),18,15,20282426,3,1,0.7692979587518283,0.7934741390313973,0.024176180279569026
ER(0.25),18,15,20282426,3,3,0.8707976579341387,0.8883506055704847,0.017552947636346072
ER(0.25),18,16,20282427,1,1,0.8127788813528163,0.8202442627043963,0.007465381351580036
