family,n,instance,seed,m,gamma,beta,S,eta_exact,eta_sampled,relerr_eta,median_relerr_lambda
3-regular,12,3,20331814,18,0.8,0.6,5,3.0997568161902516,2.959327021078841,0.04530348780199007,0.07504074833644407
3-regular,12,3,20331814,18,0.8,0.6,10,3.0997568161902516,3.132558529106462,0.010582027836791873,0.06189342295191089
3-regular,12,3,20331814,18,0.8,0.6,25,3.0997568161902516,3.2171000474890183,0.03785562489479003,0.03090050984343929
3-regular,12,3,20331814,18,0.8,0.6,0,3.0997568161902516,3.0997568161902507,2.865316450184433e-16,2.1386611513186975e-15
3-regular,14,3,20332014,21,0.2,0.15,2,1.5511589017715124,1.4481055724589553,0.06643634587975755,0.16156614785458379
3-regular,14,3,20332014,21,0.2,0.15,5,1.5511589017715124,1.5979128397542453,0.030141294956523915,0.11325392374541984
3-regular,14,3,20332014,21,0.2,0.15,10,1.5511589017715124,1.5946104140998925,0.028012289571852343,0.11323167866730136
3-regular,14,3,20332014,21,0.2,0.15,25,1.5511589017715124,1.6324566674933523,0.052410984863635296,0.08210729543946794
3-regular,14,3,20332014,21,0.4,0.3,2,2.627808504310055,2.3702455054412903,0.09801437146059819,0.10462248491683417
3-regular,14,3,20332014,21,0.4,0.3,5,2.627808504310055,2.5636749461274713,0.024405719852642883,0.0860703160845788
3-regular,14,3,20332014,21,0.4,0.3,10,2.627808504310055,2.891505981605418,0.10034881798382718,0.0766162988875761
3-regular,14,3,20332014,21,0.4,0.3,25,2.627808504310055,2.6921768130655064,0.024495053064131724,0.04051997134161646
3-regular,14,3,20332014,21,0.8,0.6,2,3.403373570097126,3.421853076603913,0.005429761419419937,0.1350971618639078
3-regular,14,3,20332014,21,0.8,0.6,5,3.403373570097126,3.319232983947996,0.024722700701565653,0.09206229253333499
3-regular,14,3,20332014,21,0.8,0.6,10,3.403373570097126,3.607130358375595,0.059869063469472183,0.08732509752186908
3-regular,14,3,20332014,21,0.8,0.6,25,3.403373570097126,3.3395708659712215,0.01874690004250218,0.03492946803601317
3-regular,12,4,20331815,18,0.2,0.15,2,1.2627578545623124,0.9928874427177997,0.21371509262007568,0.16746214098097895
3-regular,12,4,20331815,18,0.2,0.15,5,1.2627578545623124,1.3935124259161145,0.1035468287774961,0.08823347261731665
3-regular,12,4,20331815,18,0.2,0.15,10,1.2627578545623124,1.2744234627857627,0.009238198900369345,0.06040941075894191
3-regular,12,4,20331815,18,0.2,0.15,25,1.2627578545623124,1.2865803537184566,0.01886545315879376,0.03749809055729085
3-regular,12,4,20331815,18,0.2,0.15,0,1.2627578545623124,1.2627578545623128,3.51682001617e-16,1.026262941092832e-15
3-regular,12,4,20331815,18,0.4,0.3,2,2.180343402911958,2.32072799137982,0.064386457784756,0.19914074859942177
3-regular,12,4,20331815,18,0.4,0.3,5,2.180343402911958,1.9566681131191206,0.10258718397024431,0.08929716468138299
3-regular,12,4,20331815,18,0.4,0.3,10,2.180343402911958,1.9589492043033576,0.10154097667042608,0.08881628483606967
3-regular,12,4,20331815,18,0.4,0.3,25,2.180343402911958,2.1403344483566022,0.018349840902089985,0.02792719402911824
3-regular,12,4,20331815,18,0.4,0.3,0,2.180343402911958,2.180343402911955,1.4257499368212889e-15,1.1505421849365369e-15
3-regular,12,4,20331815,18,0.8,0.6,2,2.9278124932562752,2.3719261303709156,0.18986405863276784,0.21491428474618166
3-regular,12,4,20331815,18,0.8,0.6,5,2.9278124932562752,3.0701926121203464,0.048630204014778924,0.1747329731199965
3-regular,12,4,20331815,18,0.8,0.6,10,2.9278124932562752,2.9578414598825824,0.010256451427635427,0.06845093471004039
3-regular,12,4,20331815,18,0.8,0.6,25,2.9278124932562752,3.021778830072363,0.032094383445840056,0.035348676655864365
3-regular,12,4,20331815,18,0.8,0.6,0,2.9278124932562752,2.927812493256273,7.58397627704895e-16,2.1529650714674817e-15
3-regular,14,4,20332015,21,0.2,0.15,2,1.5451555089319322,1.4962038838505927,0.03168071096945879,0.19043649948466848
3-regular,14,4,20332015,21,0.2,0.15,5,1.5451555089319322,1.4026835157569173,0.09220560154071272,0.21594243777197789
3-regular,14,4,20332015,21,0.2,0.15,10,1.5451555089319322,1.600757660002416,0.03598482531309619,0.06310585597006724
3-regular,14,4,20332015,21,0.2,0.15,25,1.5451555089319322,1.54681968919749,0.0010770309240317462,0.045504908868417855
3-regular,14,4,20332015,21,0.4,0.3,2,2.612132483862751,2.642154791770804,0.011493409347927433,0.19965054867674495
3-regular,14,4,20332015,21,0.4,0.3,5,2.612132483862751,2.5584961857908177,0.020533528985718773,0.08034771877842217
3-regular,14,4,20332015,21,0.4,0.3,10,2.612132483862751,2.7286922324643688,0.044622449022666814,0.06601811587556425
3-regular,14,4,20332015,21,0.4,0.3,25,2.612132483862751,2.7311040300679523,0.0455457550258972,0.029528152532165074
3-regular,14,4,20332015,21,0.8,0.6,2,3.3872669958451014,2.8292640144581163,0.16473545843048223,0.16423142248009934
3-regular,14,4,20332015,21,0.8,0.6,5,3.3872669958451014,3.398907823490459,0.003436643069364286,0.06490324408489531
3-regular,14,4,20332015,21,0.8,0.6,10,3.3872669958451014,3.242205615392753,0.04282549342295248,0.0514943013223684
3-regular,14,4,20332015,21,0.8,0.6,25,3.3872669958451014,3.318140550346391,0.020407734490225374,0.02926769601263702
3-regular,12,5,20331816,18,0.2,0.15,2,1.387624077975814,1.3803026692657692,0.00527621913330077,0.27569641511431864
3-regular,12,5,20331816,18,0.2,0.15,5,1.387624077975814,1.1576367708103672,0.1657417962226045,0.16699696078514356
3-regular,12,5,20331816,18,0.2,0.15,10,1.387624077975814,1.2764227468637024,0.0801379371236666,0.08246159634434942
3-regular,12,5,20331816,18,0.2,0.15,25,1.387624077975814,1.3052189755199841,0.05938575422821842,0.04972595798734241
3-regular,12,5,20331816,18,0.2,0.15,0,1.387624077975814,1.3876240779758149,6.400713520305505e-16,1.1930727228589175e-15
3-regular,12,5,20331816,18,0.4,0.3,2,2.3776257928477915,1.7331936772920684,0.2710401769253425,0.3161915127902083
3-regular,12,5,20331816,18,0.4,0.3,5,2.3776257928477915,2.2548109894748234,0.051654387222081405,0.0637871343889172
3-regular,12,5,20331816,18,0.4,0.3,10,2.3776257928477915,2.342063429477607,0.014957090168335543,0.060025302809574924
3-regular,12,5,20331816,18,0.4,0.3,25,2.3776257928477915,2.3228000613242603,0.0230590245481245,0.021046124504487118
3-regular,12,5,20331816,18,0.4,0.3,0,2.3776257928477915,2.377625792847794,1.1206705727687028e-15,1.5294962958237106e-15
3-regular,12,5,20331816,18,0.8,0.6,2,3.099392454784826,2.9296638515065876,0.0547618947114014,0.12439069468978595
3-regular,12,5,20331816,18,0.8,0.6,5,3.099392454784826,2.923889090175582,0.05662508609979446,0.06022451485379454
3-regular,12,5,20331816,18,0.8,0.6,10,3.099392454784826,2.918495152496454,0.058365407068441316,0.056617440108997476
3-regular,12,5,20331816,18,0.8,0.6,25,3.099392454784826,3.16473967696685,0.021083881159077233,0.042012216181046926
3-regular,12,5,20331816,18,0.8,0.6,0,3.099392454784826,3.0993924547848257,1.432826646927142e-16,1.5294592235501547e-15
3-regular,14,5,20332016,21,0.2,0.15,2,1.6141581222036288,1.825752547340622,0.13108655355779342,0.18206788935451157
3-regular,14,5,20332016,21,0.2,0.15,5,1.6141581222036288,1.5290118043643,0.05274967592585545,0.03646902436071601
3-regular,14,5,20332016,21,0.2,0.15,10,1.6141581222036288,1.6736320004163874,0.0368451376570008,0.04505422809086264
3-regular,14,5,20332016,21,0.2,0.15,25,1.6141581222036288,1.6320114299296888,0.011060445368070243,0.025450640198750096
3-regular,14,5,20332016,21,0.4,0.3,2,2.69095085672462,2.710795322110905,0.007374517946581672,0.17499883905286379
3-regular,14,5,20332016,21,0.4,0.3,5,2.69095085672462,2.83707623558526,0.05430250741869777,0.06688309067888622
3-regular,14,5,20332016,21,0.4,0.3,10,2.69095085672462,2.6110911036306383,0.029677150325660605,0.07164383990685005
3-regular,14,5,20332016,21,0.4,0.3,25,2.69095085672462,2.709297637037088,0.006817954429238116,0.02553315572717663
3-regular,14,5,20332016,21,0.8,0.6,2,3.391951753073636,3.1034582217461586,0.08505236876263274,0.27019708615400195
3-regular,14,5,20332016,21,0.8,0.6,5,3.391951753073636,3.2075158670794384,0.05437456055413232,0.08122703280383922
3-regular,14,5,20332016,21,0.8,0.6,10,3.391951753073636,3.268275748975513,0.036461604734222164,0.041999866024064185
3-regular,14,5,20332016,21,0.8,0.6,25,3.391951753073636,3.4145680721679503,0.00666764174160802,0.028801680241282105
3-regular,12,6,20331817,18,0.2,0.15,2,1.2670025661084943,1.193327660029126,0.05814897937078005,0.13947568902767443
3-regular,12,6,20331817,18,0.2,0.15,5,1.2670025661084943,1.2531690090109042,0.010918333922620854,0.17584512479490005
3-regular,12,6,20331817,18,0.2,0.15,10,1.2670025661084943,1.2692412566811275,0.001766918736012695,0.0643870253236483
3-regular,12,6,20331817,18,0.2,0.15,25,1.2670025661084943,1.2821363250722586,0.011944536947740033,0.04262594573434451
3-regular,12,6,20331817,18,0.2,0.15,0,1.2670025661084943,1.2670025661084952,7.010075934006198e-16,2.428337791289327e-15
3-regular,12,6,20331817,18,0.4,0.3,2,2.179954062349019,1.949805983544083,0.10557473791761404,0.1929343680801583
3-regular,12,6,20331817,18,0.4,0.3,5,2.179954062349019,2.0348464120028016,0.06656454502984152,0.041286951850328574
3-regular,12,6,20331817,18,0.4,0.3,10,2.179954062349019,2.249920766022171,0.032095494525127395,0.08345880519989525
3-regular,12,6,20331817,18,0.4,0.3,25,2.179954062349019,2.1870093584855006,0.0032364425738766944,0.04441456456645413
3-regular,12,6,20331817,18,0.4,0.3,0,2.179954062349019,2.1799540623490192,2.037149394659869e-16,1.1435975975973529e-15
3-regular,12,6,20331817,18,0.8,0.6,2,2.914389299718194,3.253957281172319,0.11651428362263037,0.18457597330771203
3-regular,12,6,20331817,18,0.8,0.6,5,2.914389299718194,3.0375063187483704,0.04224453440111141,0.05876806442845539
3-regular,12,6,20331817,18,0.8,0.6,10,2.914389299718194,2.96148777548361,0.01616066726911542,0.02060766822628702
3-regular,12,6,20331817,18,0.8,0.6,25,2.914389299718194,2.9082864171174507,0.0020940519515816047,0.022706395839194402
3-regular,12,6,20331817,18,0.8,0.6,0,2.914389299718194,2.9143892997181924,6.095125450714545e-16,1.4621970047423268e-15
3-regular,14,6,20332017,21,0.2,0.15,2,1.602704377463716,2.136644069009147,0.33314920646213736,0.30094644149123057
3-regular,14,6,20332017,21,0.2,0.15,5,1.602704377463716,1.4954294718819008,0.06693368227494206,0.14089091571800144
3-regular,14,6,20332017,21,0.2,0.15,10,1.602704377463716,1.6653575491746557,0.039092157350994805,0.05565778719139025
3-regular,14,6,20332017,21,0.2,0.15,25,1.602704377463716,1.5835718790456659,0.011937634093398637,0.03469324585923859
3-regular,14,6,20332017,21,0.4,0.3,2,2.672662054560475,2.691661863178407,0.0071089453997790495,0.22781229242139978
3-regular,14,6,20332017,21,0.4,0.3,5,2.672662054560475,2.658617573092776,0.005254866189960128,0.06977975814834411
3-regular,14,6,20332017,21,0.4,0.3,10,2.672662054560475,2.6123609159928938,0.022562201032744485,0.06171006814975389
3-regular,14,6,20332017,21,0.4,0.3,25,2.672662054560475,2.662431516218118,0.00382784584564312,0.04321085822915923
3-regular,14,6,20332017,21,0.8,0.6,2,3.364254466094182,3.1703167280655555,0.057646572214789596,0.12937064250884706
3-regular,14,6,20332017,21,0.8,0.6,5,3.364254466094182,3.413122670867283,0.014525715954487721,0.0698857855939242
3-regular,14,6,20332017,21,0.8,0.6,10,3.364254466094182,3.4458365154963415,0.02424966667187755,0.04671435522904898
3-regular,14,6,20332017,21,0.8,0.6,25,3.364254466094182,3.3088420265950105,0.01647094179635711,0.03471674421743309
3-regular,12,7,20331818,18,0.2,0.15,2,1.3856672173632223,1.2962600128602912,0.06452285468156162,0.45389245980650045
3-regular,12,7,20331818,18,0.2,0.15,5,1.3856672173632223,1.2550378380195457,0.0942718263857396,0.15744436955474442
3-regular,12,7,20331818,18,0.2,0.15,10,1.3856672173632223,1.4276381974796564,0.030289365000855255,0.10387661300780936
3-regular,12,7,20331818,18,0.2,0.15,25,1.3856672173632223,1.3440858600017433,0.030008184389758354,0.045142185402717465
3-regular,12,7,20331818,18,0.2,0.15,0,1.3856672173632223,1.385667217363221,9.614629059965434e-16,2.199711008441824e-15
3-regular,12,7,20331818,18,0.4,0.3,2,2.367482512938082,2.0178842523799534,0.14766667067131656,0.14467076904808002
3-regular,12,7,20331818,18,0.4,0.3,5,2.367482512938082,2.6804429314261156,0.1321912270851981,0.0974930074655611
3-regular,12,7,20331818,18,0.4,0.3,10,2.367482512938082,2.2906674105946707,0.03244590062381608,0.03574519909490909
3-regular,12,7,20331818,18,0.4,0.3,25,2.367482512938082,2.3706169412694544,0.0013239499401761017,0.023262184293972102
3-regular,12,7,20331818,18,0.4,0.3,0,2.367482512938082,2.3674825129380803,7.50314661118981e-16,1.918551044553582e-15
3-regular,12,7,20331818,18,0.8,0.6,2,3.0876376767972324,2.6890822192083794,0.12908103194357623,0.12456689854250343
3-regular,12,7,20331818,18,0.8,0.6,5,3.0876376767972324,2.94616395614186,0.04581940482152722,0.10756313388595176
3-regular,12,7,20331818,18,0.8,0.6,10,3.0876376767972324,3.1148812766540557,0.008823444558133088,0.05245212049620159
3-regular,12,7,20331818,18,0.8,0.6,25,3.0876376767972324,3.0885666083443266,0.0003008551016444839,0.04754553588235295
3-regular,12,7,20331818,18,0.8,0.6,0,3.0876376767972324,3.0876376767972418,3.0203911154902494e-15,1.84510706065865e-15
3-regular,14,7,20332018,21,0.2,0.15,2,1.6352107062074515,1.5738291214291726,0.03753741615393486,0.1547766029540913
3-regular,14,7,20332018,21,0.2,0.15,5,1.6352107062074515,1.596023173992955,0.023964821209729176,0.15942840162512928
3-regular,14,7,20332018,21,0.2,0.15,10,1.6352107062074515,1.5529543248617932,0.050303230668319016,0.06659297816000585
3-regular,14,7,20332018,21,0.2,0.15,25,1.6352107062074515,1.702371683441797,0.0410717572844861,0.027502580524899848
3-regular,14,7,20332018,21,0.4,0.3,2,2.7392219306888435,2.4853401771138244,0.09268389345553114,0.10176068163119405
3-regular,14,7,20332018,21,0.4,0.3,5,2.7392219306888435,2.8178142158138613,0.028691463164963012,0.08619451015786667
3-regular,14,7,20332018,21,0.4,0.3,10,2.7392219306888435,2.8438504516312,0.03819643810899447,0.0666785345202147
3-regular,14,7,20332018,21,0.4,0.3,25,2.7392219306888435,2.7657887408558772,0.009698670220690335,0.05869037698764116
3-regular,14,7,20332018,21,0.8,0.6,2,3.5244804573974418,3.4148470338144232,0.031106265138429623,0.15194340103642204
3-regular,14,7,20332018,21,0.8,0.6,5,3.5244804573974418,3.530154181018055,0.0016098042503554224,0.07461189451387717
3-regular,14,7,20332018,21,0.8,0.6,10,3.5244804573974418,3.4641684243617736,0.017112318755827045,0.0479735329073515
3-regular,14,7,20332018,21,0.8,0.6,25,3.5244804573974418,3.459259161788524,0.01850522265544876,0.01952158174169713
3-regular,12,8,20331819,18,0.2,0.15,2,1.3856672173632214,1.227088084574868,0.11444243668412162,0.19823500941908387
3-regular,12,8,20331819,18,0.2,0.15,5,1.3856672173632214,1.2602710128053694,0.09049518021828344,0.13870007635797046
3-regular,12,8,20331819,18,0.2,0.15,10,1.3856672173632214,1.4201823283875843,0.024908658148124124,0.057819661802421984
3-regular,12,8,20331819,18,0.2,0.15,25,1.3856672173632214,1.4507560380313191,0.04697290940602239,0.09405708445901194
3-regular,12,8,20331819,18,0.2,0.15,0,1.3856672173632214,1.385667217363221,3.204876353321814e-16,1.4947773809116383e-15
3-regular,12,8,20331819,18,0.4,0.3,2,2.367482512938083,2.079383124514937,0.12169018645278613,0.17224251689922096
3-regular,12,8,20331819,18,0.4,0.3,5,2.367482512938083,2.2773551007374464,0.038068881906454737,0.15270153019363092
3-regular,12,8,20331819,18,0.4,0.3,10,2.367482512938083,2.317894755831818,0.020945353063970842,0.10326347781164533
3-regular,12,8,20331819,18,0.4,0.3,25,2.367482512938083,2.436277537874361,0.029058303307551103,0.04994098910133886
3-regular,12,8,20331819,18,0.4,0.3,0,2.367482512938083,2.3674825129380808,9.378933263987259e-16,8.66716999009416e-16
3-regular,12,8,20331819,18,0.8,0.6,2,3.087637676797233,3.198137366295483,0.03578777727990088,0.15337027792128147
3-regular,12,8,20331819,18,0.8,0.6,5,3.087637676797233,3.057971771590867,0.009607961915122755,0.030931077233680812
3-regular,12,8,20331819,18,0.8,0.6,10,3.087637676797233,3.0414897881027145,0.014946018129428636,0.03740113637897748
3-regular,12,8,20331819,18,0.8,0.6,25,3.087637676797233,3.011775976636799,0.024569495550113958,0.03345162640918774
3-regular,12,8,20331819,18,0.8,0.6,0,3.087637676797233,3.0876376767972418,2.8765629671335704e-15,1.6921578138150188e-15
3-regular,14,8,20332019,21,0.2,0.15,2,1.5601249270583923,1.4983369378707008,0.03960451378992611,0.23858575497508155
3-regular,14,8,20332019,21,0.2,0.15,5,1.5601249270583923,1.4225369012693354,0.08819039001477814,0.1556320442032077
3-regular,14,8,20332019,21,0.2,0.15,10,1.5601249270583923,1.7033398365548544,0.09179707792150535,0.08091662834608025
3-regular,14,8,20332019,21,0.2,0.15,25,1.5601249270583923,1.5193955456869999,0.02610648715688911,0.04378464792274922
3-regular,14,8,20332019,21,0.4,0.3,2,2.6306444698493925,3.1804213484186294,0.2089894263061372,0.22994989029900306
3-regular,14,8,20332019,21,0.4,0.3,5,2.6306444698493925,2.670214462799692,0.015041938735478357,0.04079975428796373
3-regular,14,8,20332019,21,0.4,0.3,10,2.6306444698493925,2.64761025828896,0.006449289759227183,0.05095346289624246
3-regular,14,8,20332019,21,0.4,0.3,25,2.6306444698493925,2.576369395729284,0.020631854567263384,0.04477068501876759
3-regular,14,8,20332019,21,0.8,0.6,2,3.3972958094526353,3.5221445516644136,0.036749446976150624,0.13188468297866648
3-regular,14,8,20332019,21,0.8,0.6,5,3.3972958094526353,3.430847641865787,0.009876040914599558,0.056633422287982495
3-regular,14,8,20332019,21,0.8,0.6,10,3.3972958094526353,3.3526761619481915,0.013133871763622733,0.04993858493934491
3-regular,14,8,20332019,21,0.8,0.6,25,3.3972958094526353,3.4699002060759314,0.021371231913712558,0.03345994198275787
3-regular,12,9,20331820,18,0.2,0.15,2,1.370143913770605,1.3754428624561421,0.003867439494698374,0.32628323394515496
3-regular,12,9,20331820,18,0.2,0.15,5,1.370143913770605,1.2259959273746213,0.10520645674314008,0.13574294057428457
3-regular,12,9,20331820,18,0.2,0.15,10,1.370143913770605,1.3609259578582098,0.006727728247923726,0.07019538794295012
3-regular,12,9,20331820,18,0.2,0.15,25,1.370143913770605,1.4410881671296747,0.05177868736710484,0.061850823074973055
3-regular,12,9,20331820,18,0.2,0.15,0,1.370143913770605,1.3701439137706053,1.620593301866879e-16,1.3682937390725904e-15
3-regular,12,9,20331820,18,0.4,0.3,2,2.3578884117856123,2.2528615035376034,0.044542781466266564,0.15368614568230876
3-regular,12,9,20331820,18,0.4,0.3,5,2.3578884117856123,2.4618224082503435,0.04407926852909156,0.13962482372952506
3-regular,12,9,20331820,18,0.4,0.3,10,2.3578884117856123,2.3680945106171034,0.004328491026325603,0.06473586143928355
3-regular,12,9,20331820,18,0.4,0.3,25,2.3578884117856123,2.3848845962310428,0.011449305365976367,0.04152257672009946
3-regular,12,9,20331820,18,0.4,0.3,0,2.3578884117856123,2.357888411785612,1.883419111906814e-16,1.2540957429051447e-15
3-regular,12,9,20331820,18,0.8,0.6,2,3.0984986972845117,3.5886521539466365,0.15819062860723151,0.14822729048224564
3-regular,12,9,20331820,18,0.8,0.6,5,3.0984986972845117,3.168146202753486,0.022477823059926644,0.09272009324337513
3-regular,12,9,20331820,18,0.8,0.6,10,3.0984986972845117,3.0861964690824393,0.0039703835321453955,0.03380385574657013
3-regular,12,9,20331820,18,0.8,0.6,25,3.0984986972845117,3.0657485344087214,0.01056968747622586,0.025927659646665793
3-regular,12,9,20331820,18,0.8,0.6,0,3.0984986972845117,3.098498697284513,4.2997198311484583e-16,2.3633874676457697e-15
3-regular,14,9,20332020,21,0.2,0.15,2,1.5341552830112408,1.5751107632420809,0.02669578541648836,0.151207797801616
3-regular,14,9,20332020,21,0.2,0.15,5,1.5341552830112408,1.696268973237198,0.10566967504603601,0.16208625635462862
3-regular,14,9,20332020,21,0.2,0.15,10,1.5341552830112408,1.5726909108360054,0.02511846633225214,0.10258088313869936
3-regular,14,9,20332020,21,0.2,0.15,25,1.5341552830112408,1.5710984333538478,0.024080450493964956,0.05836003007450665
3-regular,14,9,20332020,21,0.4,0.3,2,2.5940643246566912,2.1573842304809454,0.16833819039299952,0.2712948520099177
3-regular,14,9,20332020,21,0.4,0.3,5,2.5940643246566912,2.6520226548034884,0.022342672691614007,0.15452034103151369
3-regular,14,9,20332020,21,0.4,0.3,10,2.5940643246566912,2.6299760594966983,0.01384381046324277,0.07550763250948951
3-regular,14,9,20332020,21,0.4,0.3,25,2.5940643246566912,2.595849950564367,0.0006883506668294176,0.02829193195704045
