family,n,instance,seed,ramp,g1,gf,b1,bf,layer,leakage,cum_leakage,distance,overlap,compressed_norm
ER(0.5),14,4,20272016,moderate,0.1,0.8,0.6,0.1,2,0.0458499887709933,0.08020418577026808,0.06078908852561962,0.9965113176884237,0.9983574348289472
ER(0.5),14,4,20272016,moderate,0.1,0.8,0.6,0.1,3,0.01677272604735947,0.09697691181762755,0.06801959618864864,0.9959048041522394,0.9982165312892667
ER(0.5),14,4,20272016,moderate,0.1,0.8,0.6,0.1,4,0.07458580060334011,0.17156271242096766,0.11153697980254117,0.9892164005798691,0.9954261407495467
ER(0.5),14,4,20272016,moderate,0.1,0.8,0.6,0.1,5,0.06924259880543755,0.2408053112264052,0.12362445954761339,0.9853994904177781,0.9930149365433554
ER(0.5),14,4,20272016,moderate,0.1,0.8,0.6,0.1,6,0.042593329568222045,0.28339864079462723,0.1294251306614923,0.9837576536622847,0.9921010394483496
ER(0.5),14,4,20272016,moderate,0.1,0.8,0.6,0.1,7,0.1062980417482062,0.3896966825428334,0.11996431257973776,0.9793042135993956,0.9863899831177287
ER(0.5),14,4,20272016,moderate,0.1,0.8,0.6,0.1,8,0.13315719279678917,0.5228538753396226,0.10495737033885297,0.9721189389375909,0.9773609163463983
ER(0.5),14,4,20272016,moderate,0.1,0.8,0.6,0.1,9,0.13874395801061024,0.6615978333502328,0.16605244942638936,0.9542491655353001,0.9674629062227768
ER(0.5),14,4,20272016,moderate,0.1,0.8,0.6,0.1,10,0.16507848236042105,0.8266763157106539,0.17660218608948322,0.9389460273172501,0.9532751804062669
ER(0.5),14,4,20272016,moderate,0.1,0.8,0.6,0.1,11,0.20645625779543525,1.033132573506089,0.26029442593748875,0.8996593348254687,0.9306499788834178
ER(0.5),14,4,20272016,moderate,0.1,0.8,0.6,0.1,12,0.250498406009367,1.283630979515456,0.33146117816278375,0.8495230125778003,0.8963034819649373
ER(0.5),14,4,20272016,moderate,0.1,0.8,0.6,0.1,13,0.29178542063590995,1.575416400151366,0.3935872189407253,0.788825738377499,0.8474793213328546
ER(0.5),14,4,20272016,moderate,0.1,0.8,0.6,0.1,14,0.32293357131252903,1.8983499714638952,0.5038361159779123,0.6981073960519654,0.7835401129528288
ER(0.5),14,4,20272016,moderate,0.1,0.8,0.6,0.1,15,0.33420628943152225,2.232556260895417,0.589343841644636,0.6186804423769678,0.7086898226379053
ER(0.5),14,4,20272016,moderate,0.1,0.8,0.6,0.1,16,0.317129205314279,2.549685466209696,0.6634634733121739,0.5507084192832041,0.6337746696163226
ER(0.5),14,4,20272016,moderate,0.1,0.8,0.6,0.1,17,0.2741463717292679,2.8238318379389638,0.7314043670196647,0.49653454862260504,0.5714141219071829
ER(0.5),14,4,20272016,moderate,0.1,0.8,0.6,0.1,18,0.2234667265260612,3.047298564465025,0.7843386924309375,0.4571665411042598,0.5259056197177235
ER(0.5),14,4,20272016,moderate,0.1,0.8,0.6,0.1,19,0.17796078710977503,3.2252593515748003,0.8213376582794492,0.42920990880632226,0.49488046950950865
ER(0.5),14,4,20272016,moderate,0.1,0.8,0.6,0.1,20,0.13407046709645834,3.3593298186712586,0.840499477476505,0.41386190794069094,0.47637358129359963
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,1,0.05579343239980178,0.05579343239980178,0.05579343239980178,0.9968870929010463,0.9984423332877315
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,2,0.059915458789632656,0.11570889118943443,0.08733183770202016,0.9928358554473499,0.9966429805597782
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,3,0.03912120022280877,0.15483009141224321,0.10490327530633686,0.9903811626924379,0.9958748728591377
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,4,0.10205711893322304,0.25688721034546624,0.15660458250975812,0.9784130558054206,0.9906316706360925
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,5,0.05742697286156956,0.3143141832070358,0.1517989956926648,0.9775057382807205,0.9889657474630802
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,6,0.08672073601645072,0.4010349192234865,0.16360110238994574,0.9718916764517974,0.9851562127906267
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,7,0.1374577553172479,0.5384926745407344,0.1039411740626829,0.97042211129019,0.9755194150313529
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,8,0.1355476596719703,0.6740403342127046,0.18379107482492169,0.9497438059917312,0.9660563964182248
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,9,0.1547940737141424,0.828834407926847,0.17412356538135554,0.9395460949109414,0.953574200470811
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,10,0.1946892103137668,1.0235236182406138,0.22943329506268345,0.9094437012334632,0.9334880112732824
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,11,0.22742570505242587,1.2509493232930398,0.25139868263785536,0.8791718403044961,0.9053603790051533
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,12,0.25058374420297624,1.5015330674960161,0.2677708121408311,0.8440454862378568,0.8699914959432479
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,13,0.2700413654381275,1.7715744329341436,0.34807824355254935,0.7858297562753976,0.8270204737283603
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,14,0.28590143860801975,2.0574758715421635,0.3787633579524252,0.7382826251539892,0.7760304319855931
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,15,0.2942927769795131,2.3517686485216767,0.477736400021927,0.6593478494717041,0.7180633626536256
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,16,0.2914930068892891,2.643261655410966,0.5743462534741325,0.5820288066921421,0.6562368625123651
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,17,0.27610954536330784,2.9193712007742736,0.6607566596514882,0.5116987608620062,0.5953237259502931
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,18,0.24959937682409214,3.168970577598366,0.7488726474786032,0.4442645165759997,0.5404724690198051
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,19,0.21494874360416133,3.3839193212025274,0.825871639097372,0.39092688750081567,0.4958906405563183
ER(0.5),16,4,20272216,moderate,0.1,0.8,0.6,0.1,20,0.1747799214313536,3.558699242633881,0.8829963206665034,0.35879600331942474,0.46406842863505177
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,1,0.033867313854267236,0.033867313854267236,0.033867313854267236,0.9988530050522973,0.9994263379820927
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,2,0.04218189323689369,0.07604920709116092,0.05665245694554135,0.9969321978471815,0.9985357744894509
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,3,0.02540023549567571,0.10144944258683664,0.06785846676715042,0.9959118890058339,0.9982126631995866
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,4,0.07290920295767002,0.17435864554450664,0.11085139753113683,0.9894125209363567,0.995546467572503
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,5,0.04465416408345738,0.21901280962796404,0.11514580926831768,0.9879304436642802,0.9945445061565097
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,6,0.05490525466207464,0.2739180642900387,0.12391754157276863,0.9853743356039372,0.9930277879981945
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,7,0.100250589498869,0.3741686537889076,0.11039670198821261,0.9819374841800501,0.9879544559551905
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,8,0.09186968461827323,0.46603833840718084,0.11457489379956291,0.9772439399296213,0.9836737101752063
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,9,0.10408223982291744,0.5701205782300983,0.1566876205654358,0.9661324742231006,0.9781517548127695
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,10,0.138483582907032,0.7086041611371303,0.12875265317194406,0.9605706325116427,0.9682991029163099
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,11,0.1664035124877815,0.8750076736249118,0.19168473982991685,0.9367400304638767,0.9538936123804684
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,12,0.18832007169345058,1.0633277453183625,0.1912833003086406,0.9197162625217361,0.9351195508263271
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,13,0.21028035390029579,1.2736080992186583,0.21159234050226644,0.8939174943844269,0.9111699880380162
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,14,0.23377116994474212,1.5073792691634003,0.2948517573957329,0.8475047316975571,0.8806712140202292
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,15,0.25506430372147393,1.7624435728848742,0.32674095744462656,0.8094716458145713,0.8429258497465505
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,16,0.2691678237024854,2.0316113965873597,0.3909047910907262,0.7559256027335408,0.7987945110315995
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,17,0.27113855949969734,2.302749956087057,0.4764103357263592,0.6936426763734109,0.7513697840655031
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,18,0.2572031294180068,2.559953085505064,0.5437254961216332,0.6440212298915274,0.7059767011907859
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,19,0.2271897070743778,2.787142792579442,0.5962844501465956,0.6080040191891887,0.6684219772147547
ER(0.5),12,5,20271817,moderate,0.1,0.8,0.6,0.1,20,0.1861600190325424,2.973302811611984,0.636897136416135,0.5832637365109888,0.6419753787626797
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,1,0.04408711986284342,0.04408711986284342,0.04408711986284342,0.9980563258621926,0.9990276902379621
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,2,0.04398524403855174,0.08807236390139517,0.06890261636188721,0.9956872381807783,0.9980589282046762
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,3,0.03512686442137368,0.12319922832276883,0.08584441902626895,0.9937595002265682,0.9974405884888531
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,4,0.08245770573743624,0.20565693406020508,0.136086904533667,0.9847844609531993,0.9940263851274316
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,5,0.03181926216360249,0.23747619622380756,0.13251306580904576,0.9847585327619442,0.9935169796661116
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,6,0.08179837672727985,0.3192745729510874,0.14955100259909118,0.9790100113766803,0.9901439362282911
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,7,0.10681003978850634,0.42608461273959375,0.13113484083134103,0.9758918920698776,0.9843661055979283
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,8,0.08005351396271183,0.5061381267023056,0.16589901816665045,0.9675228216738924,0.9811055319140002
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,9,0.1214300826328669,0.6275682093351724,0.1411878209697407,0.9640012044041809,0.9735619136880964
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,10,0.15012191137309966,0.777690120708272,0.1310330148016639,0.9540751152166456,0.961917985854155
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,11,0.1541552135810487,0.9318453342893207,0.18495425068053856,0.9338199079042615,0.9494853246024899
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,12,0.16874586085369783,1.1005911951430185,0.15926552592075524,0.9241073544105766,0.9343699567517352
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,13,0.19287248396058182,1.2934636791036003,0.23514085970235257,0.8909120732472272,0.91424691468504
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,14,0.21174442555027123,1.5052081046538714,0.23778553571084646,0.8693156072835493,0.8893883961799253
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,15,0.2233322860337433,1.7285403906876147,0.2744444624875531,0.8359732434798637,0.860891636197287
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,16,0.23070278015911447,1.959243170846729,0.359161026915012,0.7860625408051213,0.8294037837514953
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,17,0.23454610108186041,2.1937892719285896,0.40698217319397983,0.7469872759120412,0.7955493466583922
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,18,0.23278550139368082,2.4265747733222707,0.4665670679057194,0.7020642982928257,0.7607296979279083
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,19,0.22230940039528613,2.6488841737175566,0.5408282609153867,0.6529298575490359,0.7275219610467952
ER(0.5),14,5,20272017,moderate,0.1,0.8,0.6,0.1,20,0.20007066264221604,2.8489548363597725,0.6015777922034194,0.6162474435005426,0.6994711815044851
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,1,0.05649146758907389,0.05649146758907389,0.05649146758907389,0.9968087140896397,0.9984030819712207
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,2,0.057974313926267396,0.11446578151534129,0.0868997394713849,0.9929486409370569,0.9967184622622438
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,3,0.0429844650617303,0.15745024657707157,0.10635875848332922,0.9901442731586427,0.9957911572100699
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,4,0.10149002343018133,0.25894027000725295,0.15682795010322942,0.9783524758059348,0.9906057762409386
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,5,0.047621847136314704,0.3065621171435676,0.15157337150378458,0.9780287620821724,0.9894604406428971
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,6,0.09485657587260236,0.40141869301617006,0.1629101102565567,0.9717533847671753,0.9849031392025098
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,7,0.1324050291699083,0.5338237221860783,0.11102339596078145,0.9700905498891483,0.9759626539276371
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,8,0.12525321472971704,0.6590769369157954,0.1878192665689952,0.950769550988536,0.9678919020538136
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,9,0.15492503005189107,0.8140019669676865,0.16070982384793214,0.9435504868753077,0.955412460210129
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,10,0.1933910300706314,1.007392997038318,0.22773253619333528,0.9118437615787001,0.9356350135672511
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,11,0.22113876078542266,1.2285317578237407,0.24195595703852754,0.8847630481032106,0.9091262437589607
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,12,0.24452551209761908,1.4730572699213598,0.2919920729576829,0.8418532418713348,0.8756242350601504
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,13,0.26849923503795076,1.7415565049593105,0.3810507821425629,0.7792829274975872,0.8334422366359349
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,14,0.29029856465743376,2.031855069616744,0.4335034006178451,0.7210528931686314,0.7812507313062445
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,15,0.3049649795107758,2.3368200491275197,0.5501586672483094,0.6283399671980586,0.7192698147694876
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,16,0.30764853944453135,2.644468588572051,0.6516813507915118,0.5441257188872725,0.6501549373927578
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,17,0.2939291593091048,2.938397747881156,0.7512282569853436,0.46333459595170295,0.5799199013001903
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,18,0.2616851753820541,3.20008292326321,0.8452934867140535,0.39801566716866565,0.5175209762988214
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,19,0.21450409020864147,3.4145870134718517,0.9132276718842081,0.3618080832575311,0.4709734134673079
ER(0.5),16,5,20272217,moderate,0.1,0.8,0.6,0.1,20,0.16214051866328225,3.5767275321351337,0.9535789131476546,0.34425463665875206,0.44218368174396716
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,1,0.028181434350321166,0.028181434350321166,0.028181434350321166,0.9992058067579582,0.9996028245047921
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,2,0.03640834668826367,0.06458978103858484,0.04905912007675641,0.9977367903315933,0.9989395572552855
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,3,0.018067184308626288,0.08265696534721112,0.05725103934875983,0.9971380676776707,0.998776159056945
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,4,0.06279830828471729,0.1454552736319284,0.09700770346811846,0.9920999074086679,0.9967999741056989
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,5,0.047413567376999095,0.1928688410089275,0.10572462166091103,0.9900929050910632,0.9956717039294168
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,6,0.03883190820706669,0.2317007492159942,0.11090965222891201,0.9887766611861055,0.9949141796711438
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,7,0.09227932009930835,0.32398006931530254,0.11236108606871932,0.9843613756911228,0.9906254347596345
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,8,0.09183324456803105,0.4158133138833336,0.09894609640793081,0.9815584598182693,0.9863596743504992
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,9,0.08788212511186577,0.5036954389951993,0.14396432273969484,0.9722351207315515,0.9824368372931899
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,10,0.12263251617595379,0.6263279551711531,0.13038526520361507,0.966638139333315,0.9747529970443791
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,11,0.15554709575395914,0.7818750509251123,0.1702548508006851,0.9486028991771125,0.9622621816581526
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,12,0.1805404895184959,0.9624155404436082,0.22429732058797602,0.9222461227244526,0.9451738664890857
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,13,0.2061936515701301,1.1686091920137383,0.2319334514179432,0.9003255518143201,0.9224087033122053
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,14,0.23439407611378446,1.4030032681275229,0.3079414255486348,0.8542400986606243,0.8921307264234702
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,15,0.26207656006859587,1.6650798281961188,0.3864532789741002,0.7987550032711443,0.8527679108007528
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,16,0.2834561841419173,1.9485360123380357,0.4531446822382603,0.7411142282442608,0.8042796164041358
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,17,0.29038844893556676,2.2389244612736023,0.5402736660995516,0.6731276252389997,0.7500268329119826
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,18,0.27523377584134207,2.5141582371149442,0.6155493582626633,0.6189302931193236,0.6977009522167046
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,19,0.23666891032998308,2.7508271474449275,0.6678209267967243,0.586372224510359,0.6563340960267978
ER(0.5),12,6,20271818,moderate,0.1,0.8,0.6,0.1,20,0.18466928186387496,2.9354964293088024,0.7014889927983616,0.5693838547532931,0.6298187850034286
ER(0.5),14,6,20272018,moderate,0.1,0.8,0.6,0.1,1,0.04296949246056421,0.04296949246056421,0.04296949246056421,0.9981536227176792,0.999076384826346
ER(0.5),14,6,20272018,moderate,0.1,0.8,0.6,0.1,2,0.045774380326814655,0.08874387278737886,0.06826928076304915,0.9956990284659845,0.9980272184782221
ER(0.5),14,6,20272018,moderate,0.1,0.8,0.6,0.1,3,0.03324399355654461,0.12198786634392347,0.08364320221580553,0.9939786569549178,0.9974733909813281
ER(0.5),14,6,20272018,moderate,0.1,0.8,0.6,0.1,4,0.08304037997619232,0.2050282463201158,0.1337248339821541,0.9850876588189025,0.9940107952176374
ER(0.5),14,6,20272018,moderate,0.1,0.8,0.6,0.1,5,0.03796234057418915,0.24299058689430497,0.1316502494410073,0.984642780330676,0.9932856194002448
ER(0.5),14,6,20272018,moderate,0.1,0.8,0.6,0.1,6,0.0764922088199774,0.31948279571428234,0.14572461226276182,0.9797651487374361,0.9903359347702005
ER(0.5),14,6,20272018,moderate,0.1,0.8,0.6,0.1,7,0.11062271986582846,0.4301055155801108,0.12441097003346925,0.9765273678312175,0.9841381394634867
ER(0.5),14,6,20272018,moderate,0.1,0.8,0.6,0.1,8,0.08836192438910394,0.5184674399692147,0.1594423639999921,0.9676500155764299,0.9801632761254165
ER(0.5),14,6,20272018,moderate,0.1,0.8,0.6,0.1,9,0.1190102546022327,0.6374776945714475,0.15311422685446494,0.9616107131649075,0.9729114076648612
ER(0.5),14,6,20272018,moderate,0.1,0.8,0.6,0.1,10,0.15437147189668246,0.79184916646813,0.12949900173360898,0.953008870307621,0.9605863083705041
ER(0.5),14,6,20272018,moderate,0.1,0.8,0.6,0.1,11,0.16672304773267538,0.9585722142008054,0.1894330548940512,0.9297137482414943,0.9460071253344776
ER(0.5),14,6,20272018,moderate,0.1,0.8,0.6,0.1,12,0.17912615557883996,1.1376983697796452,0.1633862616594705,0.9184434907700957,0.9288935900151029
ER(0.5),14,6,20272018,moderate,0.1,0.8,0.6,0.1,13,0.20037044379226288,1.338068813571908,0.24459267051976732,0.8821326373455958,0.9070253507072664
ER(0.5),14,6,20272018,moderate,0.1,0.8,0.6,0.1,14,0.22139081018534174,1.5594596237572498,0.27291259423829056,0.8522188529641743,0.879591436970095
ER(0.5),14,6,20272018,moderate,0.1,0.8,0.6,0.1,15,0.23641846694225052,1.7958780906995002,0.3003853284131924,0.818247295965247,0.847223349819747
ER(0.5),14,6,20272018,moderate,0.1,0.8,0.6,0.1,16,0.2452476179061057,2.041125708605606,0.38606024034993264,0.7630186531657195,0.810950683082007
ER(0.5),14,6,20272018,moderate,0.1,0.8,0.6,0.1,17,0.24808992700904214,2.289215635614648,0.45385786013373247,0.7124130324746646,0.772070203095432
ER(0.5),14,6,20272018,moderate,0.1,0.8,0.6,0.1,18,0.24360977068207065,2.532825406296719,0.5236711621687706,0.6598716438564453,0.7326299735446601
ER(0.5),14,6,20272018,moderate,0.1,0.8,0.6,0.1,19,0.22885285734978061,2.7616782636464996,0.6009861117380376,0.6062453102213572,0.695969142864028
